# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
2.124,0.073,2789.28,603.114,0.28,0.003,62.515,45.003,120.676,0.565,0.391,0.042,0.132,0.565,0.018,0.05,-4.715e-4,0,0.007,0.532,0.525,9.814e-5,998.677,0.001,339.899,0.304,6.4,32.17
2.134,0.067,2788.552,602.386,0.28,0.003,62.516,44.994,120.229,0.565,0.391,0.042,0.132,0.566,0.017,0.046,-4.912e-4,0,0.006,0.532,0.525,-9.145e-5,998.551,0.001,339.895,0.305,6.4,32.17
2.145,0.114,2787.82,601.653,0.28,0.003,62.499,44.986,119.779,0.566,0.391,0.042,0.132,0.566,0.029,0.078,4.563e-4,0,0.006,0.532,0.526,-2.949e-4,998.423,0.001,339.891,0.306,6.4,32.17
2.155,0.172,2787.081,600.915,0.28,0.003,62.478,44.977,119.325,0.566,0.391,0.043,0.132,0.566,0.043,0.118,1.28e-4,0,0.006,0.532,0.526,-3.216e-4,998.294,0.001,339.887,0.307,6.4,32.17
2.166,0.227,2786.337,600.171,0.279,0.003,62.457,44.968,118.868,0.566,0.391,0.043,0.132,0.566,0.057,0.156,8.989e-5,0,0.006,0.532,0.526,-2.946e-4,998.164,0.001,339.882,0.308,6.4,32.17
2.177,0.28,2785.588,599.422,0.279,0.003,62.437,44.959,118.407,0.566,0.391,0.043,0.132,0.567,0.07,0.192,-7.836e-5,0,0.006,0.532,0.526,-2.46e-4,998.032,0.001,339.878,0.308,6.4,32.17
2.188,0.326,2784.832,598.666,0.279,0.003,62.42,44.95,117.943,0.567,0.391,0.043,0.132,0.567,0.082,0.223,-6.158e-5,0,0.006,0.532,0.526,-1.885e-4,997.899,0.001,339.873,0.309,6.4,32.17
2.199,0.365,2784.071,597.905,0.279,0.003,62.405,44.941,117.475,0.567,0.391,0.043,0.133,0.567,0.092,0.25,-2.551e-4,0,0.006,0.532,0.526,-1.301e-4,997.764,0.001,339.869,0.31,6.4,32.17
2.21,0.398,2783.304,597.138,0.279,0.003,62.393,44.932,117.004,0.567,0.391,0.043,0.133,0.567,0.1,0.273,1.882e-4,0,0.006,0.532,0.526,-7.492e-5,997.628,0.001,339.864,0.311,6.4,32.17
2.221,0.42,2782.531,596.365,0.279,0.003,62.385,44.923,116.529,0.567,0.391,0.044,0.133,0.568,0.106,0.288,-4.734e-4,0,0.006,0.532,0.526,-3.198e-5,997.491,0.001,339.86,0.312,6.4,32.17
2.232,0.43,2781.753,595.586,0.279,0.003,62.382,44.913,116.05,0.568,0.391,0.044,0.133,0.568,0.108,0.295,-1.205e-4,0,0.006,0.532,0.527,-6.295e-6,997.352,0.001,339.855,0.313,6.4,32.17
2.243,0.427,2780.968,594.802,0.279,0.003,62.384,44.904,115.568,0.568,0.391,0.044,0.133,0.568,0.108,0.293,2.762e-4,0,0.006,0.532,0.527,4.805e-7,997.212,0.001,339.85,0.314,6.4,32.17
2.254,0.413,2780.178,594.012,0.279,0.003,62.39,44.894,115.082,0.568,0.391,0.044,0.133,0.568,0.104,0.284,-1.314e-4,0,0.006,0.532,0.527,1.65e-5,997.07,0.001,339.845,0.315,6.4,32.17
2.266,0.385,2779.383,593.216,0.279,0.003,62.402,44.885,114.594,0.568,0.391,0.044,0.133,0.569,0.097,0.265,1.258e-4,0,0.006,0.532,0.527,5.807e-5,996.927,0.001,339.841,0.316,6.4,32.17
2.277,0.343,2778.583,592.417,0.279,0.003,62.419,44.875,114.102,0.568,0.391,0.045,0.133,0.569,0.086,0.236,7.498e-5,0,0.005,0.532,0.527,1.192e-4,996.783,0.001,339.836,0.317,6.4,32.17
2.289,0.288,2777.778,591.612,0.279,0.003,62.441,44.866,113.608,0.569,0.391,0.045,0.133,0.569,0.072,0.198,-9.27e-5,0,0.005,0.532,0.527,1.913e-4,996.637,0.001,339.831,0.318,6.4,32.17
2.301,0.223,2776.968,590.802,0.278,0.003,62.467,44.856,113.11,0.569,0.391,0.045,0.133,0.569,0.056,0.154,-4.868e-4,0,0.005,0.533,0.527,2.617e-4,996.49,0.001,339.826,0.318,6.4,32.17
2.312,0.151,2776.153,589.987,0.278,0.003,62.496,44.846,112.609,0.569,0.391,0.045,0.133,0.569,0.038,0.104,-2.353e-4,0,0.005,0.533,0.527,3.076e-4,996.342,0.001,339.821,0.319,6.4,32.17
2.324,0.082,2775.331,589.165,0.278,0.003,62.525,44.836,112.103,0.569,0.391,0.045,0.133,0.569,0.02,0.056,-3.893e-4,0,0.005,0.533,0.527,2.358e-4,996.192,0.001,339.816,0.32,6.4,32.17
2.336,0.068,2774.502,588.336,0.278,0.003,62.532,44.826,111.594,0.57,0.391,0.045,0.133,0.57,0.017,0.047,3.016e-4,0,0.005,0.533,0.528,-2.927e-5,996.04,0.001,339.811,0.321,6.4,32.17
2.348,0.133,2773.666,587.5,0.278,0.003,62.506,44.816,111.08,0.57,0.391,0.046,0.133,0.57,0.033,0.092,3.101e-4,0,0.005,0.533,0.528,-2.226e-4,995.887,0.001,339.806,0.322,6.4,32.17
2.358,0.201,2772.968,586.801,0.278,0.003,62.48,44.808,110.651,0.57,0.391,0.046,0.134,0.57,0.05,0.139,-2.361e-4,0,0.005,0.533,0.528,-2.486e-4,995.758,0.001,339.801,0.323,6.4,32.17
2.37,0.281,2772.333,586.167,0.278,0.003,62.449,44.8,110.218,0.57,0.391,0.046,0.134,0.57,0.07,0.195,4.573e-4,0,0.005,0.533,0.528,-2.211e-4,995.602,0.001,339.796,0.324,6.4,32.17
2.382,0.354,2771.693,585.527,0.278,0.003,62.421,44.792,109.782,0.571,0.391,0.046,0.134,0.571,0.089,0.246,-2.423e-4,0,0.005,0.533,0.528,-1.659e-4,995.444,0.001,339.791,0.325,6.4,32.17
2.395,0.417,2771.048,584.882,0.278,0.003,62.398,44.785,109.341,0.571,0.391,0.046,0.134,0.571,0.105,0.288,-2.615e-5,0,0.005,0.533,0.528,-1.024e-4,995.284,0.001,339.785,0.326,6.4,32.17
2.407,0.455,2770.397,584.231,0.278,0.003,62.384,44.777,108.898,0.571,0.391,0.047,0.134,0.571,0.115,0.316,1.857e-6,0,0.005,0.533,0.528,-4.585e-5,995.122,0.001,339.78,0.327,6.4,32.17
2.42,0.471,2769.74,583.573,0.278,0.003,62.379,44.769,108.449,0.571,0.391,0.047,0.134,0.572,0.119,0.326,3.154e-4,0,0.005,0.533,0.528,-9.364e-6,994.958,0.001,339.775,0.327,6.4,32.17
2.433,0.469,2769.075,582.909,0.277,0.003,62.381,44.761,107.996,0.572,0.391,0.047,0.134,0.572,0.118,0.325,-3.834e-4,0,0.005,0.533,0.529,6.382e-7,994.791,0.001,339.769,0.328,6.4,32.17
2.446,0.448,2768.403,582.237,0.277,0.003,62.39,44.753,107.538,0.572,0.391,0.047,0.134,0.572,0.113,0.311,-2.854e-4,0,0.004,0.533,0.529,2.114e-5,994.623,0.001,339.763,0.329,6.4,32.17
2.459,0.41,2767.725,581.559,0.277,0.003,62.407,44.745,107.075,0.572,0.391,0.047,0.134,0.572,0.103,0.284,4.465e-4,0,0.004,0.533,0.529,6.588e-5,994.452,0.001,339.758,0.33,6.4,32.17
2.472,0.355,2767.04,580.873,0.277,0.003,62.429,44.736,106.607,0.572,0.391,0.047,0.134,0.572,0.089,0.246,-2.903e-4,0,0.004,0.533,0.529,1.228e-4,994.279,0.001,339.752,0.331,6.4,32.17
2.485,0.288,2766.347,580.181,0.277,0.003,62.456,44.728,106.135,0.573,0.39,0.048,0.134,0.573,0.072,0.2,-8.092e-5,0,0.004,0.533,0.529,1.727e-4,994.104,0.001,339.746,0.332,6.4,32.17
2.499,0.215,2765.648,579.482,0.277,0.003,62.486,44.719,105.658,0.573,0.39,0.048,0.134,0.573,0.054,0.15,4.58e-4,0,0.004,0.533,0.529,1.84e-4,993.927,0.001,339.74,0.333,6.4,32.17
2.512,0.15,2764.942,578.776,0.277,0.003,62.512,44.711,105.177,0.573,0.39,0.048,0.134,0.573,0.038,0.105,-6.188e-5,0,0.004,0.533,0.529,1.086e-4,993.748,0.001,339.734,0.334,6.4,32.17
2.526,0.119,2764.23,578.064,0.277,0.003,62.523,44.702,104.691,0.573,0.39,0.048,0.135,0.573,0.03,0.083,3.344e-4,0,0.004,0.533,0.529,-1.338e-7,993.566,0.001,339.728,0.335,6.4,32.17
2.54,0.146,2763.511,577.345,0.277,0.003,62.514,44.693,104.201,0.574,0.39,0.048,0.135,0.574,0.037,0.102,3.127e-4,0,0.004,0.533,0.529,-1.21e-4,993.382,0.001,339.722,0.336,6.4,32.17
2.554,0.207,2762.786,576.619,0.277,0.003,62.492,44.685,103.706,0.574,0.39,0.049,0.135,0.574,0.052,0.144,3.153e-4,0,0.004,0.534,0.53,-1.898e-4,993.196,0.001,339.715,0.337,6.4,32.17
2.568,0.272,2762.053,575.887,0.277,0.003,62.468,44.676,103.206,0.574,0.39,0.049,0.135,0.574,0.068,0.19,2.211e-4,0,0.004,0.534,0.53,-1.676e-4,993.008,0.001,339.709,0.338,6.4,32.17
2.582,0.328,2761.312,575.146,0.277,0.003,62.447,44.667,102.701,0.574,0.39,0.049,0.135,0.574,0.082,0.229,-3.526e-4,0,0.004,0.534,0.53,-1.106e-4,992.817,0.001,339.703,0.339,6.4,32.17
2.596,0.368,2760.564,574.397,0.276,0.003,62.432,44.658,102.19,0.575,0.39,0.049,0.135,0.575,0.093,0.257,2.093e-4,0,0.004,0.534,0.53,-5.199e-5,992.623,0.001,339.696,0.34,6.4,32.17
2.611,0.386,2759.807,573.641,0.276,0.003,62.426,44.649,101.674,0.575,0.39,0.049,0.135,0.575,0.097,0.27,3.024e-4,0,0.004,0.534,0.53,-1.173e-5,992.427,0.001,339.69,0.341,6.4,32.17
2.626,0.381,2759.042,572.876,0.276,0.003,62.429,44.639,101.153,0.575,0.39,0.05,0.135,0.575,0.096,0.266,2.262e-4,0,0.004,0.534,0.53,2.714e-7,992.228,0.001,339.683,0.341,6.4,32.17
2.64,0.354,2758.27,572.104,0.276,0.003,62.44,44.63,100.626,0.575,0.39,0.05,0.135,0.575,0.089,0.247,-2.847e-4,0,0.004,0.534,0.53,1.892e-5,992.027,0.001,339.676,0.342,6.4,32.17
2.655,0.303,2757.489,571.323,0.276,0.003,62.46,44.62,100.093,0.576,0.39,0.05,0.135,0.576,0.076,0.212,1.92e-4,0,0.004,0.534,0.53,6.008e-5,991.823,0.001,339.669,0.343,6.4,32.17
2.671,0.23,2756.7,570.534,0.276,0.003,62.489,44.611,99.555,0.576,0.39,0.05,0.135,0.576,0.058,0.161,3.1e-4,0,0.003,0.534,0.53,1.08e-4,991.616,0.001,339.662,0.344,6.4,32.17
2.686,0.145,2755.904,569.737,0.276,0.003,62.523,44.601,99.012,0.576,0.39,0.05,0.135,0.576,0.036,0.102,-3.967e-4,0,0.003,0.534,0.531,1.443e-4,991.407,0.001,339.655,0.345,6.4,32.17
2.701,0.056,2755.099,568.933,0.276,0.003,62.559,44.591,98.463,0.576,0.39,0.051,0.136,0.576,0.014,0.039,3.08e-4,0,0.003,0.534,0.531,1.349e-4,991.195,0.001,339.648,0.346,6.4,32.17
2.717,0.042,2754.286,568.12,0.276,0.003,62.566,44.581,97.908,0.577,0.39,0.051,0.136,0.577,0.011,0.03,-3.274e-4,0,0.003,0.534,0.531,-1.708e-4,990.98,0.001,339.641,0.347,6.4,32.17
2.733,0.125,2753.465,567.299,0.276,0.003,62.534,44.571,97.348,0.577,0.39,0.051,0.136,0.577,0.031,0.088,3.235e-4,0,0.003,0.534,0.531,-1.321e-4,990.762,0.001,339.634,0.348,6.4,32.17
2.749,0.194,2752.635,566.469,0.276,0.003,62.507,44.561,96.782,0.577,0.39,0.051,0.136,0.577,0.049,0.136,-4.971e-4,0,0.003,0.534,0.531,-7.95e-5,990.542,0.001,339.626,0.349,6.4,32.17
2.765,0.239,2751.796,565.63,0.275,0.003,62.49,44.551,96.21,0.577,0.39,0.051,0.136,0.577,0.06,0.168,2.434e-4,0,0.003,0.534,0.531,-4.398e-5,990.318,0.001,339.619,0.35,6.4,32.17
2.781,0.269,2750.94,564.774,0.275,0.003,62.479,44.54,95.626,0.578,0.39,0.052,0.136,0.578,0.068,0.19,-2.016e-4,0,0.003,0.534,0.531,-1.427e-5,990.09,0.001,339.611,0.351,6.4,32.17
2.798,0.282,2750.069,563.903,0.275,0.003,62.475,44.53,95.032,0.578,0.39,0.052,0.136,0.578,0.071,0.199,-1.077e-4,0,0.003,0.534,0.531,-2.741e-7,989.856,0.001,339.603,0.352,6.4,32.17
2.815,0.259,2749.183,563.016,0.275,0.003,62.485,44.519,94.427,0.578,0.39,0.052,0.136,0.578,0.065,0.183,-3.912e-4,0,0.003,0.534,0.531,1.195e-5,989.618,0.001,339.595,0.353,6.4,32.17
2.832,0.207,2748.288,562.122,0.275,0.003,62.507,44.508,93.817,0.578,0.39,0.052,0.136,0.579,0.052,0.146,-1.76e-5,0,0.003,0.534,0.532,4.975e-5,989.378,0.001,339.587,0.354,6.4,32.17
2.849,0.133,2747.385,561.219,0.275,0.003,62.537,44.497,93.201,0.579,0.39,0.053,0.136,0.579,0.033,0.094,-3.899e-4,0,0.003,0.535,0.532,9.656e-5,989.134,0.001,339.579,0.355,6.4,32.17
2.867,0.055,2746.471,560.304,0.275,0.003,62.57,44.486,92.577,0.579,0.39,0.053,0.136,0.579,0.014,0.038,-1.505e-4,0,0.003,0.535,0.532,1.247e-4,988.886,0.001,339.571,0.356,6.4,32.17
2.885,0.029,2745.541,559.374,0.275,0.003,62.581,44.474,91.943,0.579,0.39,0.053,0.137,0.579,0.007,0.02,4.201e-4,0,0.003,0.535,0.532,-1.302e-4,988.634,0.001,339.562,0.357,6.4,32.17
2.903,0.11,2744.595,558.429,0.275,0.003,62.55,44.463,91.298,0.58,0.39,0.053,0.137,0.58,0.028,0.078,4.732e-4,0,0.003,0.535,0.532,-1.092e-4,988.377,0.001,339.554,0.358,6.4,32.17
2.922,0.186,2743.633,557.467,0.274,0.003,62.521,44.451,90.642,0.58,0.39,0.053,0.137,0.58,0.047,0.132,4.486e-4,0,0.003,0.535,0.532,-7.005e-5,988.115,0.001,339.545,0.358,6.4,32.17
2.94,0.243,2742.657,556.491,0.274,0.003,62.5,44.439,89.976,0.58,0.39,0.054,0.137,0.58,0.061,0.172,2.823e-4,0,0.003,0.535,0.532,-2.76e-5,987.848,0.001,339.536,0.359,6.4,32.17
2.959,0.265,2741.665,555.499,0.274,0.003,62.493,44.427,89.299,0.58,0.39,0.054,0.137,0.581,0.066,0.188,-2.164e-4,0,0.003,0.535,0.532,-1.927e-6,987.576,0.001,339.527,0.36,6.4,32.17
2.979,0.247,2740.654,554.488,0.274,0.003,62.501,44.414,88.61,0.581,0.39,0.054,0.137,0.581,0.062,0.176,2.463e-4,0,0.002,0.535,0.532,6.69e-6,987.298,0.001,339.517,0.361,6.4,32.17
2.999,0.2,2739.622,553.456,0.274,0.003,62.521,44.401,87.906,0.581,0.39,0.054,0.137,0.581,0.05,0.142,-3.879e-4,0,0.002,0.535,0.533,3.759e-5,987.013,0.001,339.508,0.362,6.4,32.17
3.019,0.16,2738.57,552.404,0.274,0.003,62.538,44.388,87.188,0.581,0.39,0.055,0.137,0.581,0.04,0.113,-2.491e-4,0,0.002,0.535,0.533,8.101e-5,986.722,0.001,339.498,0.363,6.4,32.17
3.039,0.102,2737.505,551.338,0.274,0.003,62.561,44.375,86.461,0.582,0.39,0.055,0.137,0.582,0.025,0.072,-3.24e-4,0,0.002,0.535,0.533,1.181e-4,986.427,0.001,339.488,0.364,6.4,32.17
3.06,0.03,2736.424,550.258,0.274,0.003,62.588,44.362,85.724,0.582,0.39,0.055,0.137,0.582,0.008,0.022,-2.407e-4,0,0.002,0.535,0.533,1.228e-5,986.127,0.001,339.478,0.365,6.4,32.17
3.081,0.1,2735.319,549.153,0.274,0.003,62.564,44.348,84.971,0.582,0.39,0.055,0.137,0.582,0.025,0.072,2.637e-4,0,0.002,0.535,0.533,-1.211e-4,985.819,0.001,339.468,0.366,6.4,32.17
3.103,0.185,2734.185,548.019,0.273,0.003,62.531,44.334,84.197,0.583,0.39,0.055,0.138,0.583,0.046,0.132,-2.413e-4,0,0.002,0.535,0.533,-7.526e-5,985.503,0.001,339.457,0.367,6.4,32.17
3.125,0.229,2733.024,546.858,0.273,0.003,62.514,44.32,83.405,0.583,0.389,0.056,0.138,0.583,0.058,0.163,2.361e-4,0,0.002,0.535,0.533,-2.575e-5,985.178,0.001,339.446,0.368,6.4,32.17
3.148,0.239,2731.842,545.676,0.273,0.003,62.511,44.305,82.599,0.583,0.389,0.056,0.138,0.583,0.06,0.17,-8.569e-6,0,0.002,0.535,0.533,-8.6e-7,984.846,0.001,339.435,0.369,6.4,32.17
3.171,0.217,2730.635,544.469,0.273,0.003,62.52,44.29,81.776,0.583,0.389,0.056,0.138,0.584,0.054,0.155,-4.116e-4,0,0.002,0.535,0.534,1.207e-5,984.506,0.001,339.424,0.37,6.4,32.17
3.195,0.155,2729.393,543.227,0.273,0.003,62.545,44.275,80.928,0.584,0.389,0.056,0.138,0.584,0.039,0.11,4.719e-4,0,0.002,0.536,0.534,5.147e-5,984.156,0.001,339.412,0.371,6.4,32.17
3.22,0.064,2728.114,541.948,0.273,0.003,62.582,44.259,80.056,0.584,0.389,0.057,0.138,0.584,0.016,0.045,4.683e-5,0,0.002,0.536,0.534,8.296e-5,983.794,0.001,339.4,0.372,6.4,32.17
3.245,0.038,2726.808,540.642,0.272,0.003,62.594,44.242,79.165,0.584,0.389,0.057,0.138,0.584,0.01,0.028,2.883e-4,0,0.002,0.536,0.534,-4.697e-5,983.424,0.001,339.387,0.373,6.4,32.17
3.27,0.118,2725.47,539.304,0.272,0.003,62.563,44.226,78.253,0.585,0.389,0.057,0.138,0.585,0.029,0.084,2.004e-4,0,0.002,0.536,0.534,-4.704e-5,983.044,0.001,339.374,0.374,6.4,32.17
3.297,0.172,2724.089,537.923,0.272,0.003,62.543,44.209,77.311,0.585,0.389,0.057,0.138,0.585,0.043,0.124,-3.107e-4,0,0.002,0.536,0.534,-1.387e-5,982.65,0.001,339.361,0.375,6.4,32.17
3.321,0.19,2722.841,536.674,0.272,0.003,62.537,44.193,76.459,0.585,0.389,0.058,0.138,0.585,0.048,0.137,-3.321e-4,0,0.002,0.536,0.534,-5.264e-8,982.293,0.001,339.349,0.376,6.4,32.17
3.349,0.165,2721.799,535.633,0.272,0.003,62.548,44.18,75.694,0.586,0.389,0.058,0.138,0.586,0.041,0.119,4.567e-4,0,0.002,0.536,0.534,1.498e-5,981.871,0.001,339.335,0.377,6.4,32.17
3.379,0.081,2720.72,534.554,0.272,0.003,62.582,44.167,74.9,0.586,0.389,0.058,0.139,0.586,0.02,0.059,-1.998e-4,0,0.001,0.536,0.534,4.062e-5,981.432,0.001,339.32,0.378,6.4,32.17
3.409,0.054,2719.612,533.445,0.272,0.003,62.595,44.153,74.086,0.586,0.389,0.058,0.139,0.586,0.013,0.039,6.197e-5,0,0.001,0.536,0.535,-4.205e-5,980.98,0.001,339.305,0.379,6.4,32.17
3.44,0.162,2718.472,532.306,0.271,0.003,62.554,44.138,73.248,0.586,0.389,0.059,0.139,0.586,0.041,0.117,4.175e-4,0,0.001,0.536,0.535,-2.523e-5,980.514,0.001,339.289,0.38,6.4,32.17
3.472,0.214,2717.303,531.137,0.271,0.003,62.534,44.124,72.388,0.587,0.389,0.059,0.139,0.587,0.054,0.155,1.093e-4,0,0.001,0.536,0.535,5.123e-8,980.034,0.001,339.273,0.381,6.4,32.17
3.505,0.178,2716.092,529.926,0.271,0.003,62.549,44.109,71.498,0.587,0.389,0.059,0.139,0.587,0.045,0.128,8.197e-5,0,0.001,0.536,0.535,3.614e-5,979.537,0.001,339.257,0.382,6.4,32.17
3.539,0.054,2714.833,528.667,0.271,0.003,62.599,44.093,70.573,0.587,0.389,0.059,0.139,0.587,0.014,0.039,-4.372e-4,0,0.001,0.536,0.535,8.552e-5,979.018,0.001,339.239,0.383,6.4,32.17
3.575,0.077,2713.511,527.345,0.271,0.003,62.59,44.076,69.601,0.588,0.389,0.06,0.139,0.588,0.019,0.055,4.051e-4,0,0.001,0.536,0.535,-8.477e-5,978.472,0.001,339.221,0.384,6.4,32.17
3.612,0.18,2712.145,525.979,0.271,0.003,62.55,44.059,68.597,0.588,0.389,0.06,0.139,0.588,0.045,0.131,2.595e-4,0,0.001,0.536,0.535,-2.878e-5,977.906,0.001,339.202,0.384,6.4,32.17
3.651,0.201,2710.716,524.55,0.271,0.003,62.542,44.041,67.547,0.588,0.389,0.06,0.139,0.588,0.051,0.146,-1.092e-4,0,0.001,0.536,0.535,1.306e-6,977.314,0.001,339.182,0.385,6.4,32.17
3.692,0.11,2709.203,523.037,0.27,0.003,62.58,44.022,66.435,0.589,0.389,0.06,0.139,0.589,0.027,0.079,2.067e-4,0,9.723e-4,0.536,0.536,4.73e-5,976.684,0.001,339.161,0.386,6.4,32.17
3.736,0.061,2707.59,521.424,0.27,0.003,62.6,44.001,65.249,0.589,0.389,0.06,0.14,0.589,0.015,0.045,-1.868e-4,0,9.046e-4,0.537,0.536,-5.515e-5,976.011,0.001,339.138,0.387,6.4,32.17
3.783,0.16,2705.864,519.698,0.27,0.003,62.564,43.98,63.98,0.589,0.389,0.061,0.14,0.589,0.04,0.117,1.658e-4,0,8.509e-4,0.537,0.536,-8.712e-6,975.29,0.001,339.114,0.388,6.4,32.17
3.833,0.14,2704.037,517.871,0.27,0.003,62.573,43.957,62.637,0.59,0.389,0.061,0.14,0.59,0.035,0.102,-3.701e-4,0,7.737e-4,0.537,0.536,1.504e-5,974.524,0.001,339.088,0.389,6.4,32.17
3.883,0.012,2702.2,516.034,0.27,0.003,62.622,43.933,61.287,0.59,0.389,0.061,0.14,0.59,0.003,0.009,1.972e-5,0,7.072e-4,0.537,0.536,1.054e-5,973.753,0.001,339.062,0.39,6.4,32.17
3.933,0.156,2700.364,514.198,0.269,0.003,62.568,43.91,59.937,0.59,0.389,0.061,0.14,0.59,0.039,0.115,4.299e-4,0,6.571e-4,0.537,0.536,-1.515e-5,972.98,0.001,339.036,0.391,6.4,32.17
3.983,0.169,2698.528,512.361,0.269,0.003,62.562,43.887,58.587,0.59,0.389,0.062,0.14,0.59,0.042,0.123,4.269e-4,0,5.905e-4,0.537,0.536,1.597e-5,972.205,0.001,339.01,0.392,6.4,32.17
4.033,0.036,2696.691,510.525,0.269,0.003,62.617,43.863,57.237,0.591,0.389,0.062,0.14,0.591,0.009,0.027,-8.251e-5,0,5.232e-4,0.537,0.536,2.85e-5,971.43,0.001,338.984,0.392,6.4,32.17
4.083,0.148,2694.855,508.689,0.269,0.003,62.572,43.84,55.888,0.591,0.389,0.062,0.14,0.591,0.037,0.109,2.593e-4,0,4.802e-4,0.537,0.536,-3.178e-5,970.653,0.001,338.958,0.393,6.4,32.17
4.095,0.176,2694.413,508.247,0.269,0.003,62.561,43.834,55.563,0.591,0.389,0.062,0.14,0.591,0.044,0.13,4.307e-4,0,4.69e-4,0.537,0.536,-1.822e-5,970.466,0.001,338.952,0.393,6.4,32.17
4.113,0.198,2693.949,507.783,0.268,0.003,62.553,43.828,55.158,0.591,0.389,0.062,0.14,0.591,0.05,0.145,3.263e-4,0,4.4e-4,0.537,0.537,-3.174e-6,970.185,0.001,338.943,0.393,6.4,32.17
4.14,0.188,2693.252,507.086,0.268,0.003,62.559,43.819,54.55,0.591,0.389,0.062,0.14,0.591,0.047,0.138,4.947e-4,0,3.996e-4,0.537,0.537,4.832e-6,969.764,0.001,338.928,0.394,6.4,32.17
4.181,0.102,2692.206,506.04,0.268,0.003,62.594,43.806,53.637,0.591,0.389,0.062,0.14,0.591,0.026,0.075,-1.164e-4,0,3.483e-4,0.537,0.537,2.452e-5,969.132,0.001,338.907,0.394,6.4,32.17
4.231,0.073,2690.918,504.752,0.268,0.003,62.605,43.79,52.514,0.591,0.389,0.062,0.14,0.591,0.018,0.054,4.112e-4,0,3.153e-4,0.537,0.537,-3.057e-5,968.352,0.001,338.881,0.394,6.4,32.17
4.281,0.148,2689.63,503.464,0.268,0.003,62.576,43.773,51.39,0.591,0.389,0.062,0.14,0.591,0.037,0.11,4.271e-4,0,2.468e-4,0.537,0.537,-4.92e-6,967.572,0.001,338.855,0.395,6.4,32.17
4.331,0.137,2688.342,502.176,0.268,0.003,62.579,43.757,50.266,0.591,0.389,0.062,0.14,0.591,0.034,0.101,3.821e-4,0,1.817e-4,0.537,0.537,1.814e-5,966.791,0.001,338.829,0.395,6.4,32.17
4.381,0.054,2687.054,500.888,0.268,0.003,62.613,43.74,49.142,0.591,0.389,0.062,0.14,0.591,0.014,0.04,2.717e-4,0,1.29e-4,0.537,0.537,4.086e-8,966.01,0.001,338.802,0.395,6.4,32.17
4.431,0.156,2685.766,499.6,0.267,0.003,62.571,43.724,48.018,0.592,0.389,0.063,0.14,0.592,0.039,0.116,-3.309e-4,0,9.85e-5,0.537,0.537,-1.7e-5,965.229,0.001,338.776,0.395,6.4,32.17
4.481,0.161,2684.478,498.312,0.267,0.003,62.57,43.707,46.894,0.592,0.389,0.063,0.14,0.592,0.04,0.119,4.163e-4,0,4.153e-5,0.537,0.537,8.522e-6,964.447,0.001,338.75,0.395,6.4,32.17
4.531,0.065,2683.19,497.023,0.267,0.003,62.609,43.69,45.771,0.592,0.389,0.063,0.14,0.592,0.016,0.048,2.876e-4,0,8.495e-6,0.537,0.537,7.832e-6,963.665,0.001,338.724,0.395,6.4,32.17
4.581,0.155,2681.902,495.735,0.267,0.003,62.573,43.674,44.647,0.592,0.389,0.063,0.14,0.592,0.039,0.114,1.927e-4,0,-3.401e-5,0.537,0.537,-1.663e-5,962.884,0.001,338.697,0.395,6.4,32.17
4.631,0.195,2680.613,494.447,0.267,0.003,62.559,43.657,43.523,0.592,0.389,0.063,0.14,0.592,0.049,0.145,-2.635e-4,0,-7.925e-5,0.537,0.537,3.513e-6,962.103,0.001,338.671,0.395,6.4,32.17
4.681,0.106,2679.325,493.159,0.267,0.003,62.591,43.641,42.399,0.591,0.389,0.062,0.14,0.591,0.027,0.078,2.003e-4,0,-1.361e-4,0.537,0.537,1.434e-5,961.321,0.001,338.645,0.395,6.4,32.17
4.731,0.157,2678.037,491.871,0.267,0.003,62.573,43.624,41.275,0.591,0.389,0.062,0.14,0.591,0.039,0.117,2.629e-4,0,-2.038e-4,0.537,0.537,-2.565e-5,960.541,0.001,338.619,0.395,6.4,32.17
4.781,0.166,2676.749,490.583,0.266,0.003,62.567,43.607,40.151,0.591,0.389,0.062,0.14,0.591,0.042,0.124,2.601e-5,0,-2.262e-4,0.537,0.537,1.786e-6,959.761,0.001,338.592,0.395,6.4,32.17
4.831,0.046,2675.461,489.295,0.266,0.003,62.615,43.591,39.027,0.591,0.389,0.062,0.14,0.591,0.011,0.034,1.619e-4,0,-2.7e-4,0.537,0.537,1.106e-5,958.981,0.001,338.566,0.394,6.4,32.17
4.881,0.094,2674.173,488.007,0.266,0.003,62.595,43.574,37.904,0.591,0.389,0.062,0.14,0.591,0.024,0.07,2.489e-4,0,-3.183e-4,0.537,0.537,-1.198e-5,958.203,0.001,338.54,0.394,6.4,32.17
