# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
4.012,0.183,2697.432,511.279,0.269,0.003,62.557,43.873,57.792,0.59,0.389,0.062,0.14,0.591,0.046,0.134,2.06e-4,0,0,0,0,-1.707e-5,971.757,0.001,338.995,0.392,6.4,32.17
4.062,0.149,2695.595,509.443,0.269,0.003,62.57,43.849,56.442,0.591,0.389,0.062,0.14,0.591,0.037,0.11,4.433e-4,0,0,0,0,8.271e-6,970.98,0.001,338.969,0.393,6.4,32.17
4.095,0.032,2694.4,508.247,0.269,0.003,62.617,43.834,55.563,0.591,0.389,0.062,0.14,0.591,0.008,0.024,1.939e-4,0,0,0,0,2.688e-5,970.474,0.001,338.952,0.393,6.4,32.17
4.144,0.091,2693.141,506.989,0.268,0.003,62.595,43.818,54.465,0.591,0.389,0.062,0.14,0.591,0.023,0.067,3.095e-4,0,0,0,0,-1.486e-5,969.714,0.001,338.927,0.394,6.4,32.17
4.194,0.125,2691.853,505.701,0.268,0.003,62.581,43.801,53.341,0.591,0.389,0.062,0.14,0.591,0.031,0.092,-2.62e-4,0,0,0,0,4.066e-7,968.936,0.001,338.901,0.394,6.4,32.17
4.244,0.111,2690.565,504.413,0.268,0.003,62.588,43.785,52.218,0.591,0.389,0.062,0.14,0.591,0.028,0.081,2.251e-4,0,0,0,0,2.901e-5,968.156,0.001,338.874,0.395,6.4,32.17
4.294,0.044,2689.277,503.125,0.268,0.003,62.614,43.769,51.094,0.591,0.389,0.062,0.14,0.591,0.011,0.032,-4.739e-4,0,0,0,0,-4.688e-5,967.376,0.001,338.848,0.395,6.4,32.17
4.344,0.173,2687.989,501.837,0.268,0.003,62.564,43.752,49.97,0.591,0.389,0.062,0.14,0.591,0.043,0.128,-7.083e-5,0,0,0,0,-5.41e-6,966.595,0.001,338.822,0.395,6.4,32.17
4.394,0.159,2686.701,500.548,0.268,0.003,62.569,43.736,48.846,0.591,0.389,0.062,0.14,0.592,0.04,0.117,1.392e-4,0,0,0,0,2.098e-5,965.814,0.001,338.796,0.395,6.4,32.17
4.444,0.019,2685.413,499.26,0.267,0.003,62.625,43.719,47.722,0.592,0.389,0.063,0.14,0.592,0.005,0.014,-1.749e-4,0,0,0,0,-5.673e-5,965.033,0.001,338.77,0.395,6.4,32.17
4.494,0.135,2684.125,497.972,0.267,0.003,62.579,43.702,46.598,0.592,0.389,0.063,0.14,0.592,0.034,0.1,3.793e-4,0,0,0,0,-1.74e-5,964.252,0.001,338.743,0.395,6.4,32.17
4.544,0.182,2682.837,496.684,0.267,0.003,62.56,43.686,45.474,0.592,0.389,0.063,0.14,0.592,0.046,0.135,-3.079e-4,0,0,0,0,5.482e-6,963.47,0.001,338.717,0.396,6.4,32.17
4.594,0.086,2681.548,495.396,0.267,0.003,62.599,43.669,44.351,0.592,0.389,0.063,0.14,0.592,0.021,0.064,-9.655e-6,0,0,0,0,6.264e-5,962.689,0.001,338.691,0.395,6.4,32.17
4.644,0.066,2680.26,494.108,0.267,0.003,62.606,43.653,43.227,0.592,0.389,0.063,0.14,0.592,0.017,0.049,4.158e-5,0,0,0,0,-6.794e-5,961.908,0.001,338.665,0.395,6.4,32.17
4.694,0.179,2678.972,492.82,0.267,0.003,62.562,43.636,42.103,0.591,0.389,0.062,0.14,0.592,0.045,0.132,2.748e-4,0,0,0,0,-9.856e-6,961.127,0.001,338.638,0.395,6.4,32.17
4.744,0.186,2677.684,491.532,0.266,0.003,62.558,43.619,40.979,0.591,0.389,0.062,0.14,0.591,0.047,0.138,-3.82e-4,0,0,0,0,1.917e-5,960.347,0.001,338.612,0.395,6.4,32.17
4.794,0.023,2676.396,490.244,0.266,0.003,62.623,43.603,39.855,0.591,0.389,0.062,0.14,0.591,0.006,0.017,1.041e-4,0,0,0,0,-6.208e-5,959.567,0.001,338.586,0.395,6.4,32.17
4.844,0.186,2675.108,488.955,0.266,0.003,62.558,43.586,38.731,0.591,0.389,0.062,0.14,0.591,0.047,0.139,-4.554e-4,0,0,0,0,-1.161e-5,958.789,0.001,338.56,0.394,6.4,32.17
4.894,0.193,2673.82,487.667,0.266,0.003,62.555,43.569,37.608,0.591,0.389,0.062,0.14,0.591,0.048,0.144,-1.762e-4,0,0,0,0,2.022e-5,958.01,0.001,338.534,0.394,6.4,32.17
4.919,0.138,2673.172,487.019,0.266,0.003,62.576,43.561,37.042,0.591,0.389,0.062,0.14,0.591,0.035,0.103,-3.873e-4,0,0,0,0,6.049e-5,957.619,0.001,338.521,0.394,6.4,32.17
4.957,0.005,2672.558,486.406,0.266,0.003,62.628,43.553,36.465,0.591,0.389,0.062,0.14,0.591,0.001,0.003,-4.465e-4,0,0,0,0,9.992e-5,957.033,0.001,338.501,0.393,6.4,32.17
5.007,0.181,2671.746,485.593,0.266,0.003,62.558,43.543,35.7,0.591,0.389,0.062,0.14,0.591,0.045,0.135,2.169e-4,0,0,0,0,-3.855e-5,956.257,0.001,338.475,0.393,6.4,32.17
5.057,0.188,2670.933,484.781,0.266,0.003,62.555,43.532,34.936,0.591,0.389,0.062,0.14,0.591,0.047,0.141,3.808e-4,0,0,0,0,2.165e-6,955.482,0.001,338.449,0.392,6.4,32.17
5.107,0.048,2670.121,483.968,0.266,0.003,62.609,43.522,34.171,0.59,0.389,0.062,0.14,0.59,0.012,0.036,4.336e-4,0,0,0,0,3.887e-5,954.709,0.001,338.423,0.392,6.4,32.17
5.157,0.077,2669.308,483.156,0.265,0.003,62.597,43.511,33.407,0.59,0.389,0.061,0.14,0.59,0.019,0.058,-4.967e-5,0,0,0,0,-3.146e-5,953.968,0.001,338.397,0.391,6.4,32.17
5.207,0.145,2668.496,482.343,0.265,0.003,62.569,43.5,32.643,0.59,0.389,0.061,0.14,0.59,0.036,0.108,-2.552e-4,0,0,0,0,-1.273e-6,953.234,0.001,338.371,0.391,6.4,32.17
5.257,0.152,2667.683,481.531,0.265,0.003,62.566,43.49,31.878,0.59,0.389,0.061,0.14,0.59,0.038,0.114,-5.313e-5,0,0,0,0,2.489e-5,952.501,0.001,338.345,0.39,6.4,32.17
5.307,0.053,2666.871,480.718,0.265,0.003,62.604,43.479,31.114,0.589,0.389,0.061,0.14,0.589,0.013,0.039,-9.387e-5,0,0,0,0,8.553e-5,951.769,0.001,338.319,0.389,6.4,32.17
5.357,0.093,2666.058,479.906,0.265,0.003,62.588,43.469,30.349,0.589,0.389,0.061,0.14,0.589,0.023,0.07,-2.671e-5,0,0,0,0,-6.8e-5,951.039,0.001,338.294,0.388,6.4,32.17
5.407,0.117,2665.246,479.093,0.265,0.003,62.577,43.458,29.585,0.589,0.389,0.061,0.14,0.589,0.029,0.088,4.592e-4,0,0,0,0,-1.644e-5,950.31,0.001,338.268,0.388,6.4,32.17
5.457,0.103,2664.433,478.281,0.265,0.003,62.582,43.447,28.82,0.589,0.389,0.06,0.139,0.589,0.026,0.077,3.229e-4,0,0,0,0,1.102e-7,949.583,0.001,338.242,0.387,6.4,32.17
5.507,0.047,2663.621,477.468,0.265,0.003,62.603,43.437,28.056,0.588,0.389,0.06,0.139,0.588,0.012,0.035,3.891e-4,0,0,0,0,1.211e-5,948.858,0.001,338.217,0.386,6.4,32.17
5.557,0.077,2662.808,476.656,0.265,0.003,62.59,43.426,27.291,0.588,0.389,0.06,0.139,0.588,0.019,0.058,1.464e-4,0,0,0,0,-8.103e-6,948.134,0.001,338.191,0.385,6.4,32.17
5.607,0.144,2661.996,475.843,0.265,0.003,62.563,43.416,26.527,0.588,0.389,0.06,0.139,0.588,0.036,0.108,4.259e-4,0,0,0,0,2.792e-6,947.413,0.001,338.166,0.384,6.4,32.17
5.657,0.102,2661.183,475.031,0.264,0.003,62.578,43.405,25.762,0.588,0.389,0.059,0.139,0.588,0.026,0.076,-4.869e-4,0,0,0,0,4.501e-5,946.693,0.001,338.14,0.383,6.4,32.17
5.707,0.036,2660.371,474.218,0.264,0.003,62.603,43.394,24.998,0.587,0.389,0.059,0.139,0.587,0.009,0.028,4.908e-4,0,0,0,0,-6.565e-5,945.975,0.001,338.115,0.382,6.4,32.17
5.757,0.178,2659.558,473.406,0.264,0.003,62.546,43.384,24.233,0.587,0.389,0.059,0.139,0.587,0.045,0.134,-1.329e-4,0,0,0,0,-1.386e-5,945.259,0.001,338.09,0.381,6.4,32.17
5.807,0.177,2658.746,472.593,0.264,0.003,62.545,43.373,23.469,0.587,0.389,0.059,0.139,0.587,0.044,0.133,-2.131e-4,0,0,0,0,1.216e-5,944.545,0.001,338.065,0.38,6.4,32.17
5.857,0.014,2657.933,471.781,0.264,0.003,62.608,43.363,22.704,0.586,0.389,0.058,0.139,0.586,0.003,0.011,3.78e-4,0,0,0,0,5.347e-5,943.834,0.001,338.04,0.379,6.4,32.17
5.907,0.155,2657.121,470.968,0.264,0.003,62.552,43.352,21.94,0.586,0.389,0.058,0.139,0.586,0.039,0.116,3.444e-5,0,0,0,0,-1.861e-5,943.125,0.001,338.015,0.378,6.4,32.17
5.944,0.158,2656.515,470.363,0.264,0.003,62.549,43.344,21.37,0.586,0.389,0.058,0.138,0.586,0.04,0.119,-3.148e-4,0,0,0,0,3.643e-8,942.598,0.001,337.996,0.377,6.4,32.17
5.994,0.107,2656.046,469.894,0.264,0.003,62.568,43.338,20.793,0.585,0.389,0.058,0.138,0.585,0.027,0.08,3.508e-4,0,0,0,0,2.877e-5,941.892,0.001,337.971,0.376,6.4,32.17
6.044,0.012,2655.577,469.425,0.264,0.003,62.604,43.332,20.216,0.585,0.389,0.057,0.138,0.585,0.003,0.009,-4.618e-4,0,0,0,0,-5.215e-5,941.189,0.001,337.946,0.374,6.4,32.17
6.094,0.142,2655.108,468.956,0.264,0.003,62.552,43.325,19.639,0.584,0.389,0.057,0.138,0.584,0.036,0.107,2.744e-4,0,0,0,0,-1.793e-5,940.489,0.001,337.922,0.373,6.4,32.17
6.144,0.151,2654.639,468.487,0.264,0.003,62.547,43.319,19.062,0.584,0.389,0.057,0.138,0.584,0.038,0.113,-1.697e-4,0,0,0,0,2.401e-6,939.791,0.001,337.897,0.372,6.4,32.17
6.194,0.068,2654.17,468.018,0.264,0.003,62.578,43.313,18.485,0.584,0.389,0.056,0.138,0.584,0.017,0.051,4.341e-4,0,0,0,0,3.346e-5,939.096,0.001,337.872,0.37,6.4,32.17
6.244,0.069,2653.702,467.549,0.263,0.003,62.576,43.307,17.908,0.583,0.389,0.056,0.138,0.583,0.017,0.052,-4.727e-4,0,0,0,0,-3.343e-5,938.403,0.001,337.848,0.369,6.4,32.17
6.294,0.176,2653.233,467.08,0.263,0.003,62.532,43.301,17.332,0.583,0.39,0.056,0.138,0.583,0.044,0.133,3.619e-4,0,0,0,0,-1.143e-6,937.713,0.001,337.824,0.368,6.4,32.17
6.344,0.151,2652.764,466.611,0.263,0.003,62.541,43.295,16.755,0.582,0.39,0.055,0.137,0.582,0.038,0.114,-9.194e-6,0,0,0,0,2.767e-5,937.025,0.001,337.799,0.366,6.4,32.17
6.394,0.051,2652.295,466.142,0.263,0.003,62.579,43.288,16.178,0.582,0.39,0.055,0.137,0.582,0.013,0.038,-4.835e-5,0,0,0,0,8.261e-5,936.34,0.001,337.775,0.365,6.4,32.17
6.444,0.123,2651.826,465.673,0.263,0.003,62.549,43.282,15.601,0.581,0.39,0.055,0.137,0.581,0.031,0.093,1.956e-4,0,0,0,0,-6.056e-5,935.658,0.001,337.751,0.363,6.4,32.17
6.494,0.134,2651.357,465.204,0.263,0.003,62.543,43.276,15.024,0.581,0.39,0.054,0.137,0.581,0.034,0.101,6.074e-5,0,0,0,0,-7.592e-6,934.979,0.001,337.727,0.362,6.4,32.17
6.544,0.106,2650.888,464.735,0.263,0.003,62.553,43.27,14.447,0.581,0.39,0.054,0.137,0.581,0.026,0.079,3.42e-4,0,0,0,0,2.736e-6,934.302,0.001,337.703,0.361,6.4,32.17
6.594,0.006,2650.419,464.266,0.263,0.003,62.591,43.264,13.87,0.58,0.39,0.054,0.137,0.58,0.002,0.005,-2.424e-4,0,0,0,0,-1.263e-5,933.629,0.001,337.68,0.359,6.4,32.17
6.644,0.062,2649.95,463.797,0.263,0.003,62.567,43.258,13.293,0.58,0.39,0.053,0.137,0.58,0.016,0.047,3.629e-4,0,0,0,0,-4.662e-6,932.958,0.001,337.656,0.358,6.4,32.17
6.694,0.09,2649.481,463.328,0.263,0.003,62.554,43.251,12.716,0.579,0.39,0.053,0.136,0.579,0.023,0.068,-2.87e-4,0,0,0,0,4.085e-7,932.291,0.001,337.633,0.356,6.4,32.17
6.726,0.035,2649.18,463.028,0.263,0.003,62.575,43.247,12.347,0.579,0.39,0.053,0.136,0.579,0.009,0.027,-1.755e-4,0,0,0,0,4.691e-6,931.865,0.001,337.618,0.355,6.4,32.17
6.774,0.023,2648.933,462.781,0.263,0.003,62.578,43.244,11.93,0.578,0.39,0.052,0.136,0.578,0.006,0.018,2.362e-4,0,0,0,0,-3.309e-6,931.229,0.001,337.595,0.353,6.4,32.17
6.824,0.011,2648.675,462.523,0.263,0.003,62.581,43.241,11.496,0.578,0.39,0.052,0.136,0.578,0.003,0.009,-2.776e-4,0,0,0,0,-1.204e-6,930.569,0.001,337.572,0.352,6.4,32.17
6.874,0.003,2648.418,462.265,0.263,0.003,62.583,43.237,11.062,0.577,0.39,0.051,0.136,0.577,6.488e-4,0.002,4.554e-4,0,0,0,0,1.218e-6,929.912,0.001,337.549,0.35,6.4,32.17
6.924,0.028,2648.16,462.008,0.263,0.003,62.571,43.234,10.628,0.577,0.39,0.051,0.136,0.577,0.007,0.021,-3.279e-4,0,0,0,0,-1.034e-6,929.259,0.001,337.526,0.349,6.4,32.17
6.974,0.016,2647.903,461.75,0.263,0.003,62.574,43.231,10.194,0.576,0.39,0.051,0.136,0.576,0.004,0.012,1.427e-4,0,0,0,0,1.993e-7,928.608,0.001,337.503,0.347,6.4,32.17
7.024,0.004,2647.645,461.493,0.263,0.003,62.578,43.227,9.76,0.576,0.39,0.05,0.135,0.576,9.048e-4,0.002,-6.428e-6,0,0,0,0,0,927.961,0.001,337.48,0.345,6.4,32.17
7.074,0.028,2647.387,461.235,0.263,0.003,62.566,43.224,9.326,0.576,0.39,0.05,0.135,0.576,0.007,0.021,-3.157e-4,0,0,0,0,-4.623e-8,927.317,0.001,337.457,0.343,6.4,32.17
7.124,0.072,2647.13,460.977,0.263,0.003,62.547,43.22,8.892,0.575,0.39,0.05,0.135,0.575,0.018,0.054,1.908e-4,0,0,0,0,3.869e-6,926.676,0.001,337.435,0.342,6.4,32.17
7.174,0.037,2646.872,460.72,0.263,0.003,62.56,43.217,8.457,0.575,0.39,0.049,0.135,0.575,0.009,0.028,-3.06e-4,0,0,0,0,1.513e-5,926.039,0.001,337.412,0.34,6.4,32.17
7.224,0.013,2646.614,460.462,0.263,0.003,62.567,43.214,8.023,0.574,0.39,0.049,0.135,0.574,0.003,0.009,3.258e-4,0,0,0,0,-1.826e-5,925.405,0.001,337.39,0.338,6.4,32.17
7.274,0.016,2646.357,460.204,0.263,0.003,62.565,43.21,7.589,0.574,0.39,0.049,0.135,0.574,0.004,0.012,-2.276e-4,0,0,0,0,-1.163e-5,924.774,0.001,337.368,0.337,6.4,32.17
7.324,0.036,2646.099,459.947,0.263,0.003,62.555,43.207,7.155,0.573,0.39,0.048,0.135,0.573,0.009,0.027,-2.133e-4,0,0,0,0,-1.043e-5,924.147,0.001,337.345,0.335,6.4,32.17
7.374,0.056,2645.842,459.689,0.262,0.003,62.545,43.203,6.721,0.573,0.39,0.048,0.134,0.573,0.014,0.043,-9.035e-5,0,0,0,0,-1.349e-6,923.523,0.001,337.323,0.333,6.4,32.17
7.424,0.013,2645.584,459.432,0.262,0.003,62.561,43.2,6.287,0.572,0.391,0.048,0.134,0.572,0.003,0.01,-4.863e-5,0,0,0,0,-1.646e-8,922.902,0.001,337.302,0.331,6.4,32.17
7.437,0.004,2645.517,459.365,0.262,0.003,62.564,43.199,6.174,0.572,0.391,0.047,0.134,0.572,9.528e-4,0.003,3.376e-5,0,0,0,0,0,922.741,0.001,337.296,0.331,6.4,32.17
7.456,0.016,2645.468,459.316,0.262,0.003,62.558,43.198,6.082,0.572,0.391,0.047,0.134,0.572,0.004,0.013,2.443e-4,0,0,0,0,1.201e-8,922.5,0.001,337.287,0.33,6.4,32.17
7.486,0.058,2645.395,459.242,0.262,0.003,62.541,43.197,5.944,0.572,0.391,0.047,0.134,0.572,0.015,0.044,2.025e-4,0,0,0,0,6.883e-7,922.14,0.001,337.275,0.329,6.4,32.17
7.53,0.055,2645.285,459.132,0.262,0.003,62.54,43.196,5.737,0.571,0.391,0.047,0.134,0.571,0.014,0.042,8.917e-5,0,0,0,0,7.302e-6,921.602,0.001,337.256,0.328,6.4,32.17
7.58,0.058,2645.159,459.007,0.262,0.003,62.538,43.194,5.501,0.571,0.391,0.046,0.134,0.571,0.014,0.043,-5.971e-5,0,0,0,0,1.729e-5,920.992,0.001,337.234,0.326,6.4,32.17
7.63,0.079,2645.034,458.881,0.262,0.003,62.528,43.193,5.266,0.57,0.391,0.046,0.134,0.57,0.02,0.06,2.55e-4,0,0,0,0,4.043e-5,920.386,0.001,337.213,0.324,6.4,32.17
7.68,0.018,2644.908,458.756,0.262,0.003,62.55,43.191,5.03,0.57,0.391,0.046,0.133,0.57,0.004,0.013,2.197e-4,0,0,0,0,-6.495e-5,919.783,0.001,337.192,0.322,6.4,32.17
7.73,0.132,2644.782,458.63,0.262,0.003,62.504,43.189,4.794,0.569,0.391,0.045,0.133,0.569,0.033,0.1,9.771e-5,0,0,0,0,-2.933e-5,919.183,0.001,337.17,0.32,6.4,32.17
7.78,0.162,2644.657,458.505,0.262,0.003,62.49,43.188,4.558,0.569,0.391,0.045,0.133,0.569,0.041,0.123,-4.129e-4,0,0,0,0,-4.812e-7,918.587,0.001,337.149,0.319,6.4,32.17
7.83,0.136,2644.531,458.379,0.262,0.003,62.499,43.186,4.322,0.568,0.391,0.045,0.133,0.569,0.034,0.103,1.953e-4,0,0,0,0,1.563e-5,917.995,0.001,337.129,0.317,6.4,32.17
7.88,0.002,2644.406,458.254,0.262,0.003,62.55,43.184,4.086,0.568,0.391,0.044,0.133,0.568,3.888e-4,0.002,-6.666e-5,0,0,0,0,3.745e-5,917.406,0.001,337.108,0.315,6.4,32.17
7.93,0.141,2644.28,458.128,0.262,0.003,62.494,43.183,3.851,0.568,0.391,0.044,0.133,0.568,0.035,0.106,-1.214e-4,0,0,0,0,-1.779e-5,916.821,0.001,337.087,0.313,6.4,32.17
7.98,0.209,2644.155,458.002,0.262,0.003,62.465,43.181,3.615,0.567,0.391,0.043,0.133,0.567,0.052,0.158,4.085e-4,0,0,0,0,1.372e-6,916.239,0.001,337.067,0.311,6.4,32.17
8.03,0.198,2644.029,457.877,0.262,0.003,62.468,43.179,3.379,0.567,0.391,0.043,0.132,0.567,0.05,0.149,1.552e-4,0,0,0,0,5.636e-5,915.66,0.001,337.046,0.309,6.4,32.17
8.08,0.056,2643.904,457.751,0.262,0.003,62.522,43.178,3.143,0.566,0.391,0.043,0.132,0.566,0.014,0.042,-1.85e-5,0,0,0,0,1.405e-4,915.086,0.001,337.026,0.307,6.4,32.17
8.13,0.131,2643.778,457.626,0.262,0.003,62.491,43.176,2.907,0.566,0.391,0.042,0.132,0.566,0.033,0.099,-4.703e-4,0,0,0,0,-1.136e-4,914.514,0.001,337.006,0.306,6.4,32.17
8.142,0.169,2643.747,457.595,0.262,0.003,62.476,43.176,2.849,0.566,0.391,0.042,0.132,0.566,0.042,0.127,1.439e-4,0,0,0,0,-9.163e-5,914.374,0.001,337.001,0.305,6.4,32.17
8.161,0.218,2643.728,457.575,0.262,0.003,62.456,43.175,2.79,0.565,0.391,0.042,0.132,0.565,0.055,0.164,2.165e-4,0,0,0,0,-5.581e-5,914.163,0.001,336.993,0.304,6.4,32.17
8.188,0.266,2643.698,457.546,0.262,0.003,62.436,43.175,2.7,0.565,0.391,0.042,0.132,0.565,0.067,0.201,2.588e-4,0,0,0,0,-1.195e-5,913.847,0.001,336.982,0.303,6.4,32.17
8.23,0.229,2643.654,457.502,0.262,0.003,62.449,43.174,2.567,0.565,0.391,0.042,0.132,0.565,0.057,0.173,2.487e-4,0,0,0,0,8.374e-6,913.377,0.001,336.966,0.302,6.4,32.17
8.28,0.105,2643.601,457.449,0.262,0.003,62.497,43.174,2.407,0.564,0.391,0.041,0.132,0.564,0.026,0.079,5.352e-5,0,0,0,0,6.062e-5,912.816,0.001,336.946,0.3,6.4,32.17
8.33,0.051,2643.549,457.396,0.262,0.003,62.516,43.173,2.246,0.564,0.391,0.041,0.132,0.564,0.013,0.039,-1.91e-5,0,0,0,0,-7.536e-5,912.259,0.001,336.926,0.298,6.4,32.17
8.38,0.191,2643.496,457.343,0.262,0.003,62.459,43.172,2.086,0.563,0.391,0.041,0.131,0.563,0.048,0.144,-2.425e-4,0,0,0,0,-2.663e-5,911.706,0.001,336.907,0.296,6.4,32.17
8.43,0.221,2643.443,457.29,0.262,0.003,62.446,43.172,1.926,0.563,0.391,0.04,0.131,0.563,0.055,0.167,4.863e-4,0,0,0,0,1.28e-6,911.156,0.001,336.887,0.294,6.4,32.17
8.48,0.134,2643.39,457.238,0.262,0.003,62.478,43.171,1.766,0.563,0.391,0.04,0.131,0.563,0.034,0.101,3.841e-4,0,0,0,0,4.084e-5,910.61,0.001,336.868,0.292,6.4,32.17
8.53,0.051,2643.337,457.185,0.262,0.003,62.51,43.17,1.606,0.562,0.392,0.04,0.131,0.562,0.013,0.039,3.488e-4,0,0,0,0,7.644e-5,910.067,0.001,336.849,0.29,6.4,32.17
8.58,0.028,2643.284,457.132,0.262,0.003,62.517,43.169,1.446,0.562,0.392,0.039,0.131,0.562,0.007,0.021,-3.421e-4,0,0,0,0,-8.54e-5,909.528,0.001,336.83,0.289,6.4,32.17
8.63,0.155,2643.231,457.079,0.262,0.003,62.466,43.169,1.286,0.561,0.392,0.039,0.131,0.561,0.039,0.117,3.494e-4,0,0,0,0,-4.898e-5,908.993,0.001,336.811,0.287,6.4,32.17
8.68,0.191,2643.179,457.026,0.262,0.003,62.45,43.168,1.126,0.561,0.392,0.039,0.131,0.561,0.048,0.144,8.506e-5,0,0,0,0,-2.954e-6,908.461,0.001,336.792,0.285,6.4,32.17
8.73,0.119,2643.126,456.973,0.262,0.003,62.477,43.167,0.965,0.56,0.392,0.038,0.13,0.561,0.03,0.09,-4.528e-4,0,0,0,0,6.8e-6,907.933,0.001,336.774,0.283,6.4,32.17
8.735,0.11,2643.121,456.968,0.262,0.003,62.48,43.167,0.95,0.56,0.392,0.038,0.13,0.56,0.027,0.083,-3.303e-4,0,0,0,0,8.478e-6,907.882,0.001,336.772,0.283,6.4,32.17
8.742,0.095,2643.119,456.966,0.262,0.003,62.486,43.167,0.923,0.56,0.392,0.038,0.13,0.56,0.024,0.071,2.547e-4,0,0,0,0,1.101e-5,907.806,0.001,336.769,0.282,6.4,32.17
8.753,0.072,2643.116,456.963,0.262,0.003,62.495,43.167,0.883,0.56,0.392,0.038,0.13,0.56,0.018,0.054,-2.261e-4,0,0,0,0,1.456e-5,907.692,0.001,336.765,0.282,6.4,32.17
8.769,0.038,2643.112,456.959,0.262,0.003,62.508,43.167,0.823,0.56,0.392,0.038,0.13,0.56,0.01,0.029,4.081e-4,0,0,0,0,1.863e-5,907.521,0.001,336.759,0.281,6.4,32.17
8.794,0.014,2643.105,456.953,0.262,0.003,62.516,43.167,0.733,0.56,0.392,0.038,0.13,0.56,0.004,0.011,-3.775e-4,0,0,0,0,-2.012e-5,907.265,0.001,336.75,0.28,6.4,32.17
8.831,0.078,2643.095,456.943,0.262,0.003,62.49,43.167,0.598,0.56,0.392,0.038,0.13,0.56,0.019,0.059,-1.683e-4,0,0,0,0,-1.265e-5,906.884,0.001,336.737,0.279,6.4,32.17
8.881,0.162,2643.082,456.93,0.262,0.003,62.456,43.167,0.414,0.559,0.392,0.037,0.13,0.559,0.04,0.122,-4.755e-5,0,0,0,0,-1.836e-7,906.366,0.001,336.719,0.277,6.4,32.17
8.931,0.147,2643.069,456.917,0.262,0.003,62.46,43.167,0.23,0.559,0.392,0.037,0.13,0.559,0.037,0.11,-1.03e-4,0,0,0,0,1.715e-5,905.853,0.001,336.7,0.275,6.4,32.17
8.981,0.105,2643.056,456.903,0.262,0.003,62.475,43.166,0.046,0.558,0.392,0.037,0.13,0.558,0.026,0.079,3.066e-4,0,0,0,0,5.202e-5,905.342,0.001,336.682,0.273,6.4,32.17
8.993,0.098,2643.052,456.9,0.262,0.003,62.477,43.166,0,0.558,0.392,0.037,0.13,0.558,0.025,0.074,7.638e-5,0,0,0,0,6.232e-5,905.215,0.001,336.678,0.273,6.4,32.17
9.012,0.097,2643.052,456.9,0.262,0.003,62.477,43.166,0,0.558,0.392,0.037,0.13,0.558,0.024,0.073,4.723e-4,0,0,0,0,7.843e-5,905.026,0.001,336.671,0.272,6.4,32.17
9.04,0.097,2643.052,456.9,0.262,0.003,62.477,43.166,0,0.558,0.392,0.036,0.13,0.558,0.024,0.073,-1.089e-4,0,0,0,0,1.067e-4,904.742,0.001,336.661,0.271,6.4,32.17
9.082,0.002,2643.052,456.9,0.262,0.003,62.513,43.166,0,0.558,0.392,0.036,0.129,0.558,5.951e-4,0.002,-4.36e-4,0,0,0,0,-1.343e-4,904.318,0.001,336.646,0.27,6.4,32.17
9.132,0.128,2643.052,456.9,0.262,0.003,62.462,43.166,0,0.557,0.392,0.036,0.129,0.557,0.032,0.095,-2.458e-4,0,0,0,0,-9.816e-5,903.818,0.001,336.629,0.268,6.4,32.17
9.182,0.18,2643.052,456.9,0.262,0.003,62.44,43.166,0,0.557,0.392,0.036,0.129,0.557,0.045,0.135,2.508e-4,0,0,0,0,-3.399e-5,903.323,0.001,336.611,0.266,6.4,32.17
9.232,0.091,2643.052,456.9,0.262,0.003,62.474,43.166,0,0.557,0.392,0.035,0.129,0.557,0.023,0.069,2.076e-4,0,0,0,0,-3.858e-6,902.831,0.001,336.594,0.264,6.4,32.17
9.282,0.042,2643.052,456.9,0.262,0.003,62.492,43.166,0,0.556,0.392,0.035,0.129,0.556,0.01,0.032,-3.711e-4,0,0,0,0,-6.482e-7,902.342,0.001,336.577,0.262,6.4,32.17
9.332,0.024,2643.052,456.9,0.262,0.003,62.497,43.166,0,0.556,0.392,0.035,0.129,0.556,0.006,0.018,5.364e-5,0,0,0,0,1.803e-8,901.857,0.001,336.56,0.26,6.4,32.17
9.382,0.006,2643.052,456.9,0.262,0.003,62.503,43.166,0,0.555,0.392,0.034,0.129,0.555,0.001,0.004,2.371e-4,0,0,0,0,-1.215e-7,901.376,0.001,336.543,0.258,6.4,32.17
9.432,0.085,2643.052,456.9,0.262,0.003,62.471,43.166,0,0.555,0.392,0.034,0.129,0.555,0.021,0.064,-1.181e-4,0,0,0,0,2.851e-7,900.898,0.001,336.526,0.257,6.4,32.17
9.482,0.158,2643.052,456.9,0.262,0.003,62.441,43.166,0,0.555,0.392,0.034,0.128,0.555,0.039,0.119,-2.811e-4,0,0,0,0,1.314e-5,900.423,0.001,336.509,0.255,6.4,32.17
