# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
1.761,0.474,2814.656,628.367,0.283,0.003,62.348,45.303,136.197,0.558,0.392,0.036,0.129,0.558,0.119,0.318,2.431e-4,0,0.035,1.768,1.733,2.218e-4,1002.809,0.001,340.038,0.269,6.4,32.17
1.764,0.46,2814.481,628.193,0.283,0.003,62.354,45.301,136.09,0.558,0.392,0.036,0.129,0.558,0.115,0.307,-4.803e-4,0,0.035,1.768,1.734,2.65e-4,1002.782,0.001,340.037,0.27,6.4,32.17
1.766,0.444,2814.307,628.018,0.283,0.003,62.36,45.299,135.982,0.558,0.392,0.036,0.129,0.558,0.111,0.297,3.554e-4,0,0.034,1.768,1.734,3.09e-4,1002.755,0.001,340.036,0.27,6.4,32.17
1.769,0.427,2814.132,627.843,0.283,0.003,62.367,45.297,135.875,0.558,0.392,0.036,0.129,0.558,0.107,0.286,1.639e-4,0,0.034,1.768,1.734,3.527e-4,1002.728,0.001,340.036,0.27,6.4,32.17
1.771,0.409,2813.957,627.668,0.283,0.003,62.374,45.295,135.767,0.558,0.392,0.036,0.13,0.558,0.103,0.274,-9.457e-5,0,0.034,1.768,1.734,3.951e-4,1002.701,0.001,340.035,0.27,6.4,32.17
1.774,0.391,2813.782,627.493,0.283,0.003,62.381,45.293,135.66,0.558,0.392,0.036,0.13,0.558,0.098,0.262,2.787e-4,0,0.034,1.768,1.734,4.347e-4,1002.674,0.001,340.034,0.271,6.4,32.17
1.776,0.372,2813.606,627.317,0.283,0.003,62.389,45.29,135.552,0.558,0.392,0.036,0.13,0.558,0.093,0.248,4.412e-4,0,0.034,1.768,1.734,4.701e-4,1002.647,0.001,340.033,0.271,6.4,32.17
1.779,0.352,2813.43,627.142,0.283,0.003,62.397,45.288,135.444,0.558,0.392,0.036,0.13,0.558,0.088,0.236,2.838e-5,0,0.034,1.768,1.735,4.997e-4,1002.62,0.001,340.032,0.271,6.4,32.17
1.781,0.332,2813.254,626.966,0.283,0.003,62.405,45.286,135.336,0.558,0.392,0.037,0.13,0.558,0.083,0.223,4.913e-4,0,0.034,1.769,1.735,5.218e-4,1002.592,0.001,340.031,0.271,6.4,32.17
1.784,0.312,2813.078,626.789,0.283,0.003,62.413,45.284,135.227,0.558,0.392,0.037,0.13,0.558,0.078,0.208,2.149e-5,0,0.034,1.769,1.735,5.343e-4,1002.565,0.001,340.03,0.272,6.4,32.17
1.786,0.292,2812.902,626.613,0.283,0.003,62.421,45.282,135.119,0.558,0.392,0.037,0.13,0.558,0.073,0.195,-4.166e-4,0,0.034,1.769,1.735,5.349e-4,1002.538,0.001,340.029,0.272,6.4,32.17
1.789,0.271,2812.725,626.436,0.283,0.003,62.429,45.28,135.01,0.558,0.392,0.037,0.13,0.558,0.068,0.182,-1.765e-4,0,0.033,1.769,1.735,5.212e-4,1002.51,0.001,340.028,0.272,6.4,32.17
1.791,0.252,2812.548,626.259,0.282,0.003,62.437,45.278,134.901,0.558,0.392,0.037,0.13,0.558,0.063,0.169,-1.244e-4,0,0.033,1.769,1.735,4.906e-4,1002.483,0.001,340.027,0.272,6.4,32.17
1.794,0.233,2812.371,626.082,0.282,0.003,62.445,45.276,134.792,0.558,0.392,0.037,0.13,0.558,0.058,0.155,3.322e-4,0,0.033,1.769,1.735,4.411e-4,1002.455,0.001,340.026,0.273,6.4,32.17
1.796,0.215,2812.193,625.904,0.282,0.003,62.452,45.274,134.683,0.558,0.392,0.037,0.13,0.558,0.054,0.143,-9.895e-5,0,0.033,1.769,1.736,3.715e-4,1002.427,0.001,340.025,0.273,6.4,32.17
1.799,0.198,2812.015,625.727,0.282,0.003,62.459,45.272,134.574,0.558,0.392,0.037,0.13,0.559,0.05,0.133,-4.832e-4,0,0.033,1.769,1.736,2.84e-4,1002.4,0.001,340.024,0.273,6.4,32.17
1.801,0.187,2811.837,625.548,0.282,0.003,62.463,45.27,134.465,0.559,0.392,0.037,0.13,0.559,0.047,0.125,-7.352e-5,0,0.033,1.769,1.736,1.876e-4,1002.372,0.001,340.024,0.273,6.4,32.17
1.804,0.181,2811.659,625.37,0.282,0.003,62.466,45.268,134.355,0.559,0.392,0.037,0.13,0.559,0.045,0.121,2.001e-5,0,0.033,1.769,1.736,9.753e-5,1002.344,0.001,340.023,0.274,6.4,32.17
1.807,0.178,2811.48,625.191,0.282,0.003,62.467,45.266,134.245,0.559,0.392,0.037,0.13,0.559,0.044,0.119,4.231e-4,0,0.033,1.769,1.736,3.025e-5,1002.316,0.001,340.022,0.274,6.4,32.17
1.809,0.178,2811.301,625.013,0.282,0.003,62.468,45.263,134.135,0.559,0.392,0.037,0.13,0.559,0.044,0.119,1.237e-4,0,0.033,1.769,1.736,6.822e-7,1002.288,0.001,340.021,0.274,6.4,32.17
1.812,0.182,2811.122,624.833,0.282,0.003,62.466,45.261,134.025,0.559,0.392,0.037,0.13,0.559,0.045,0.122,1.513e-4,0,0.032,1.769,1.737,-1.459e-5,1002.26,0.001,340.02,0.275,6.4,32.17
1.814,0.189,2810.942,624.654,0.282,0.003,62.464,45.259,133.915,0.559,0.392,0.037,0.13,0.559,0.047,0.127,-4.225e-4,0,0.032,1.769,1.737,-6.604e-5,1002.232,0.001,340.019,0.275,6.4,32.17
1.817,0.199,2810.763,624.474,0.282,0.003,62.46,45.257,133.804,0.559,0.392,0.037,0.13,0.559,0.05,0.134,3.589e-4,0,0.032,1.769,1.737,-1.412e-4,1002.203,0.001,340.018,0.275,6.4,32.17
1.82,0.212,2810.582,624.294,0.282,0.003,62.455,45.255,133.693,0.559,0.392,0.037,0.13,0.559,0.053,0.142,-2.092e-4,0,0.032,1.769,1.737,-2.247e-4,1002.175,0.001,340.017,0.275,6.4,32.17
1.822,0.227,2810.402,624.113,0.282,0.003,62.449,45.253,133.583,0.559,0.392,0.037,0.13,0.559,0.057,0.152,-4.083e-4,0,0.032,1.769,1.737,-3.043e-4,1002.147,0.001,340.016,0.276,6.4,32.17
1.825,0.244,2810.221,623.932,0.282,0.003,62.443,45.251,133.471,0.559,0.392,0.037,0.13,0.559,0.061,0.164,-1.118e-4,0,0.032,1.769,1.737,-3.726e-4,1002.118,0.001,340.015,0.276,6.4,32.17
1.827,0.261,2810.04,623.751,0.282,0.003,62.436,45.249,133.36,0.559,0.392,0.037,0.13,0.559,0.065,0.176,-3.812e-4,0,0.032,1.769,1.737,-4.259e-4,1002.09,0.001,340.014,0.276,6.4,32.17
1.83,0.28,2809.859,623.57,0.282,0.003,62.429,45.247,133.249,0.559,0.392,0.037,0.13,0.559,0.07,0.188,1.282e-4,0,0.032,1.769,1.738,-4.634e-4,1002.061,0.001,340.013,0.276,6.4,32.17
1.833,0.299,2809.677,623.388,0.282,0.003,62.422,45.244,133.137,0.559,0.392,0.037,0.13,0.559,0.075,0.202,-3.051e-5,0,0.032,1.769,1.738,-4.857e-4,1002.032,0.001,340.012,0.277,6.4,32.17
1.835,0.318,2809.495,623.206,0.282,0.003,62.414,45.242,133.025,0.559,0.392,0.037,0.13,0.559,0.08,0.214,1.849e-4,0,0.031,1.769,1.738,-4.942e-4,1002.003,0.001,340.011,0.277,6.4,32.17
1.838,0.337,2809.313,623.024,0.282,0.003,62.407,45.24,132.913,0.559,0.392,0.037,0.13,0.559,0.085,0.227,-4.152e-4,0,0.031,1.769,1.738,-4.907e-4,1001.975,0.001,340.01,0.277,6.4,32.17
1.84,0.356,2809.13,622.842,0.282,0.003,62.4,45.238,132.801,0.559,0.392,0.038,0.13,0.56,0.089,0.24,-2.067e-4,0,0.031,1.769,1.738,-4.768e-4,1001.946,0.001,340.009,0.277,6.4,32.17
1.843,0.375,2808.947,622.659,0.282,0.003,62.393,45.236,132.689,0.559,0.392,0.038,0.13,0.56,0.094,0.253,8.172e-5,0,0.031,1.769,1.738,-4.545e-4,1001.917,0.001,340.008,0.278,6.4,32.17
1.846,0.393,2808.764,622.475,0.282,0.003,62.386,45.234,132.576,0.559,0.392,0.038,0.13,0.56,0.099,0.265,2.577e-4,0,0.031,1.769,1.739,-4.252e-4,1001.888,0.001,340.007,0.278,6.4,32.17
1.848,0.411,2808.581,622.292,0.282,0.003,62.379,45.232,132.463,0.56,0.392,0.038,0.13,0.56,0.103,0.276,1.307e-4,0,0.031,1.77,1.739,-3.907e-4,1001.858,0.001,340.006,0.278,6.4,32.17
1.851,0.427,2808.397,622.108,0.282,0.003,62.373,45.229,132.35,0.56,0.392,0.038,0.13,0.56,0.107,0.288,3.233e-4,0,0.031,1.77,1.739,-3.512e-4,1001.829,0.001,340.005,0.278,6.4,32.17
1.854,0.439,2808.213,621.924,0.282,0.003,62.369,45.227,132.237,0.56,0.392,0.038,0.13,0.56,0.11,0.296,4.466e-4,0,0.031,1.77,1.739,-3.071e-4,1001.8,0.001,340.004,0.279,6.4,32.17
1.856,0.45,2808.028,621.74,0.282,0.003,62.365,45.225,132.124,0.56,0.392,0.038,0.13,0.56,0.113,0.304,-8.849e-5,0,0.031,1.77,1.739,-2.615e-4,1001.77,0.001,340.003,0.279,6.4,32.17
1.859,0.461,2807.844,621.555,0.282,0.003,62.361,45.223,132.01,0.56,0.392,0.038,0.13,0.56,0.116,0.311,-1.071e-4,0,0.03,1.77,1.739,-2.163e-4,1001.741,0.001,340.002,0.279,6.4,32.17
1.861,0.469,2807.659,621.37,0.282,0.003,62.358,45.221,131.897,0.56,0.392,0.038,0.13,0.56,0.118,0.316,2.181e-4,0,0.03,1.77,1.739,-1.728e-4,1001.712,0.001,340.001,0.28,6.4,32.17
1.864,0.477,2807.474,621.185,0.282,0.003,62.355,45.219,131.783,0.56,0.392,0.038,0.13,0.56,0.12,0.321,1.989e-4,0,0.03,1.77,1.74,-1.324e-4,1001.682,0.001,340,0.28,6.4,32.17
1.867,0.483,2807.289,621,0.282,0.003,62.353,45.216,131.669,0.56,0.392,0.038,0.13,0.56,0.121,0.325,-3.252e-4,0,0.03,1.77,1.74,-9.594e-5,1001.652,0.001,339.999,0.28,6.4,32.17
1.869,0.487,2807.103,620.814,0.282,0.003,62.351,45.214,131.555,0.56,0.392,0.038,0.13,0.56,0.123,0.329,-2.093e-4,0,0.03,1.77,1.74,-6.45e-5,1001.623,0.001,339.998,0.28,6.4,32.17
1.872,0.49,2806.917,620.628,0.282,0.003,62.35,45.212,131.441,0.56,0.392,0.038,0.13,0.56,0.123,0.33,2.74e-4,0,0.03,1.77,1.74,-3.874e-5,1001.593,0.001,339.997,0.281,6.4,32.17
1.875,0.491,2806.731,620.442,0.282,0.003,62.35,45.21,131.326,0.56,0.392,0.038,0.13,0.56,0.124,0.331,2.351e-4,0,0.03,1.77,1.74,-1.925e-5,1001.563,0.001,339.996,0.281,6.4,32.17
1.877,0.491,2806.545,620.256,0.282,0.003,62.35,45.208,131.212,0.56,0.392,0.038,0.13,0.561,0.124,0.331,-2.428e-4,0,0.03,1.77,1.74,-6.401e-6,1001.533,0.001,339.995,0.281,6.4,32.17
1.88,0.489,2806.358,620.069,0.282,0.003,62.351,45.205,131.097,0.56,0.392,0.038,0.13,0.561,0.123,0.329,-2.03e-4,0,0.03,1.77,1.74,-4.413e-7,1001.503,0.001,339.994,0.281,6.4,32.17
1.883,0.485,2806.171,619.882,0.282,0.003,62.353,45.203,130.982,0.56,0.392,0.038,0.13,0.561,0.122,0.327,1.66e-4,0,0.03,1.77,1.74,1.436e-6,1001.473,0.001,339.993,0.282,6.4,32.17
1.886,0.48,2805.984,619.695,0.282,0.003,62.355,45.201,130.867,0.56,0.392,0.038,0.13,0.561,0.121,0.324,-3.903e-4,0,0.029,1.77,1.741,9.298e-6,1001.443,0.001,339.992,0.282,6.4,32.17
1.888,0.473,2805.796,619.508,0.282,0.003,62.358,45.199,130.752,0.56,0.392,0.038,0.13,0.561,0.119,0.319,2.573e-4,0,0.029,1.77,1.741,2.378e-5,1001.413,0.001,339.991,0.282,6.4,32.17
1.891,0.465,2805.608,619.32,0.282,0.003,62.362,45.197,130.637,0.56,0.392,0.038,0.13,0.561,0.117,0.314,-4.116e-5,0,0.029,1.77,1.741,4.447e-5,1001.382,0.001,339.99,0.282,6.4,32.17
1.894,0.455,2805.42,619.132,0.282,0.003,62.366,45.194,130.521,0.56,0.392,0.038,0.13,0.561,0.114,0.307,2.809e-4,0,0.029,1.77,1.741,7.083e-5,1001.352,0.001,339.989,0.283,6.4,32.17
1.896,0.444,2805.232,618.943,0.282,0.003,62.37,45.192,130.405,0.561,0.392,0.038,0.13,0.561,0.111,0.299,1.797e-4,0,0.029,1.77,1.741,1.022e-4,1001.321,0.001,339.988,0.283,6.4,32.17
1.899,0.431,2805.043,618.755,0.282,0.003,62.376,45.19,130.289,0.561,0.392,0.038,0.13,0.561,0.108,0.29,-3.789e-4,0,0.029,1.77,1.741,1.376e-4,1001.291,0.001,339.987,0.283,6.4,32.17
1.902,0.417,2804.854,618.566,0.282,0.003,62.381,45.188,130.173,0.561,0.392,0.039,0.13,0.561,0.105,0.281,-3.325e-4,0,0.029,1.77,1.741,1.759e-4,1001.26,0.001,339.986,0.283,6.4,32.17
1.904,0.403,2804.665,618.377,0.282,0.003,62.387,45.186,130.057,0.561,0.392,0.039,0.13,0.561,0.101,0.271,-1.991e-4,0,0.029,1.77,1.742,2.159e-4,1001.23,0.001,339.985,0.284,6.4,32.17
1.907,0.387,2804.476,618.187,0.282,0.003,62.393,45.183,129.94,0.561,0.392,0.039,0.13,0.561,0.097,0.261,-4.989e-4,0,0.029,1.77,1.742,2.569e-4,1001.199,0.001,339.984,0.284,6.4,32.17
1.91,0.37,2804.286,617.997,0.282,0.003,62.4,45.181,129.824,0.561,0.392,0.039,0.131,0.561,0.093,0.249,3.499e-4,0,0.029,1.77,1.742,2.974e-4,1001.168,0.001,339.983,0.284,6.4,32.17
1.913,0.352,2804.096,617.807,0.282,0.003,62.407,45.179,129.707,0.561,0.392,0.039,0.131,0.561,0.088,0.238,1.796e-4,0,0.028,1.77,1.742,3.358e-4,1001.137,0.001,339.982,0.285,6.4,32.17
1.915,0.334,2803.905,617.617,0.282,0.003,62.415,45.177,129.59,0.561,0.392,0.039,0.131,0.561,0.084,0.225,3.573e-5,0,0.028,1.771,1.742,3.706e-4,1001.106,0.001,339.981,0.285,6.4,32.17
1.918,0.314,2803.714,617.426,0.281,0.003,62.422,45.174,129.473,0.561,0.392,0.039,0.131,0.561,0.079,0.212,-2.651e-5,0,0.028,1.771,1.742,3.997e-4,1001.075,0.001,339.98,0.285,6.4,32.17
1.921,0.294,2803.523,617.235,0.281,0.003,62.43,45.172,129.355,0.561,0.392,0.039,0.131,0.561,0.074,0.199,-4.195e-5,0,0.028,1.771,1.742,4.21e-4,1001.044,0.001,339.979,0.285,6.4,32.17
1.924,0.274,2803.332,617.043,0.281,0.003,62.438,45.17,129.237,0.561,0.392,0.039,0.131,0.561,0.069,0.185,3.872e-4,0,0.028,1.771,1.743,4.317e-4,1001.013,0.001,339.978,0.286,6.4,32.17
1.926,0.254,2803.14,616.852,0.281,0.003,62.447,45.168,129.12,0.561,0.392,0.039,0.131,0.561,0.064,0.171,6.424e-6,0,0.028,1.771,1.743,4.29e-4,1000.982,0.001,339.977,0.286,6.4,32.17
1.929,0.234,2802.948,616.66,0.281,0.003,62.455,45.165,129.002,0.561,0.392,0.039,0.131,0.561,0.059,0.158,2.364e-4,0,0.028,1.771,1.743,4.098e-4,1000.95,0.001,339.976,0.286,6.4,32.17
1.932,0.215,2802.756,616.467,0.281,0.003,62.462,45.163,128.883,0.561,0.392,0.039,0.131,0.561,0.054,0.145,1.812e-4,0,0.028,1.771,1.743,3.71e-4,1000.919,0.001,339.975,0.286,6.4,32.17
1.935,0.197,2802.563,616.274,0.281,0.003,62.47,45.161,128.765,0.561,0.392,0.039,0.131,0.561,0.049,0.133,-1.618e-4,0,0.028,1.771,1.743,3.108e-4,1000.887,0.001,339.974,0.287,6.4,32.17
1.937,0.181,2802.37,616.081,0.281,0.003,62.476,45.159,128.646,0.561,0.392,0.039,0.131,0.561,0.045,0.122,2.779e-4,0,0.028,1.771,1.743,2.309e-4,1000.855,0.001,339.973,0.287,6.4,32.17
1.94,0.167,2802.177,615.888,0.281,0.003,62.482,45.156,128.527,0.561,0.392,0.039,0.131,0.562,0.042,0.113,-1.858e-4,0,0.027,1.771,1.743,1.397e-4,1000.824,0.001,339.972,0.287,6.4,32.17
1.943,0.158,2801.983,615.694,0.281,0.003,62.486,45.154,128.408,0.562,0.392,0.039,0.131,0.562,0.039,0.107,4.344e-4,0,0.027,1.771,1.744,5.606e-5,1000.792,0.001,339.97,0.287,6.4,32.17
1.946,0.152,2801.789,615.5,0.281,0.003,62.488,45.152,128.289,0.562,0.392,0.039,0.131,0.562,0.038,0.103,7.413e-6,0,0.027,1.771,1.744,5.763e-6,1000.76,0.001,339.969,0.288,6.4,32.17
1.949,0.152,2801.595,615.306,0.281,0.003,62.488,45.149,128.17,0.562,0.392,0.039,0.131,0.562,0.038,0.103,4.201e-5,0,0.027,1.771,1.744,-8.791e-6,1000.728,0.001,339.968,0.288,6.4,32.17
1.951,0.157,2801.4,615.111,0.281,0.003,62.487,45.147,128.05,0.562,0.392,0.039,0.131,0.562,0.039,0.106,1.196e-5,0,0.027,1.771,1.744,-6.288e-5,1000.696,0.001,339.967,0.288,6.4,32.17
1.954,0.166,2801.205,614.917,0.281,0.003,62.483,45.145,127.93,0.562,0.392,0.039,0.131,0.562,0.041,0.112,-4.804e-4,0,0.027,1.771,1.744,-1.454e-4,1000.664,0.001,339.966,0.289,6.4,32.17
1.957,0.178,2801.01,614.721,0.281,0.003,62.479,45.142,127.81,0.562,0.392,0.039,0.131,0.562,0.045,0.121,-1.835e-4,0,0.027,1.771,1.744,-2.33e-4,1000.632,0.001,339.965,0.289,6.4,32.17
1.96,0.193,2800.814,614.525,0.281,0.003,62.473,45.14,127.69,0.562,0.392,0.039,0.131,0.562,0.048,0.131,4.508e-4,0,0.027,1.771,1.744,-3.086e-4,1000.599,0.001,339.964,0.289,6.4,32.17
1.963,0.21,2800.618,614.329,0.281,0.003,62.467,45.138,127.57,0.562,0.392,0.039,0.131,0.562,0.052,0.143,6.069e-5,0,0.027,1.771,1.745,-3.648e-4,1000.567,0.001,339.963,0.289,6.4,32.17
1.965,0.228,2800.422,614.133,0.281,0.003,62.46,45.136,127.449,0.562,0.392,0.04,0.131,0.562,0.057,0.154,-4.156e-4,0,0.027,1.771,1.745,-4.001e-4,1000.535,0.001,339.962,0.29,6.4,32.17
1.968,0.246,2800.225,613.936,0.281,0.003,62.453,45.133,127.328,0.562,0.392,0.04,0.131,0.562,0.062,0.167,4.048e-4,0,0.027,1.771,1.745,-4.163e-4,1000.502,0.001,339.961,0.29,6.4,32.17
1.971,0.265,2800.028,613.739,0.281,0.003,62.446,45.131,127.207,0.562,0.392,0.04,0.131,0.562,0.066,0.18,1.991e-4,0,0.026,1.771,1.745,-4.164e-4,1000.469,0.001,339.96,0.29,6.4,32.17
1.974,0.283,2799.83,613.542,0.281,0.003,62.439,45.129,127.085,0.562,0.392,0.04,0.131,0.562,0.071,0.192,-4.869e-4,0,0.026,1.771,1.745,-4.036e-4,1000.437,0.001,339.959,0.29,6.4,32.17
1.977,0.301,2799.633,613.344,0.281,0.003,62.432,45.126,126.964,0.562,0.392,0.04,0.131,0.562,0.075,0.204,3.296e-4,0,0.026,1.771,1.745,-3.807e-4,1000.404,0.001,339.957,0.291,6.4,32.17
1.98,0.318,2799.434,613.146,0.281,0.003,62.426,45.124,126.842,0.562,0.392,0.04,0.131,0.562,0.08,0.216,1.497e-4,0,0.026,1.771,1.745,-3.502e-4,1000.371,0.001,339.956,0.291,6.4,32.17
1.982,0.334,2799.236,612.947,0.281,0.003,62.42,45.122,126.72,0.562,0.392,0.04,0.131,0.563,0.084,0.227,3.579e-4,0,0.026,1.772,1.745,-3.145e-4,1000.338,0.001,339.955,0.291,6.4,32.17
1.985,0.35,2799.037,612.748,0.281,0.003,62.414,45.119,126.598,0.562,0.392,0.04,0.131,0.563,0.088,0.237,-1.111e-4,0,0.026,1.772,1.746,-2.755e-4,1000.305,0.001,339.954,0.291,6.4,32.17
1.988,0.364,2798.838,612.549,0.281,0.003,62.408,45.117,126.475,0.562,0.392,0.04,0.131,0.563,0.091,0.247,4.669e-4,0,0.026,1.772,1.746,-2.349e-4,1000.272,0.001,339.953,0.292,6.4,32.17
1.991,0.377,2798.638,612.35,0.281,0.003,62.404,45.114,126.353,0.563,0.392,0.04,0.131,0.563,0.095,0.256,-6.28e-5,0,0.026,1.772,1.746,-1.943e-4,1000.238,0.001,339.952,0.292,6.4,32.17
1.994,0.388,2798.438,612.15,0.281,0.003,62.399,45.112,126.23,0.563,0.392,0.04,0.131,0.563,0.097,0.264,4.573e-4,0,0.026,1.772,1.746,-1.55e-4,1000.205,0.001,339.951,0.292,6.4,32.17
1.997,0.398,2798.238,611.949,0.281,0.003,62.396,45.11,126.107,0.563,0.391,0.04,0.131,0.563,0.1,0.27,-4.296e-4,0,0.026,1.772,1.746,-1.183e-4,1000.171,0.001,339.95,0.293,6.4,32.17
2,0.407,2798.037,611.748,0.281,0.003,62.393,45.107,125.983,0.563,0.391,0.04,0.131,0.563,0.102,0.276,4.279e-4,0,0.025,1.772,1.746,-8.519e-5,1000.138,0.001,339.949,0.293,6.4,32.17
2.003,0.414,2797.836,611.547,0.281,0.003,62.39,45.105,125.86,0.563,0.391,0.04,0.131,0.563,0.104,0.281,-3.177e-4,0,0.025,1.772,1.746,-5.523e-5,1000.104,0.001,339.947,0.293,6.4,32.17
2.005,0.419,2797.635,611.346,0.281,0.003,62.388,45.103,125.736,0.563,0.391,0.04,0.131,0.563,0.105,0.284,-1.807e-4,0,0.025,1.772,1.747,-3.102e-5,1000.07,0.001,339.946,0.293,6.4,32.17
2.008,0.422,2797.433,611.144,0.281,0.003,62.387,45.1,125.612,0.563,0.391,0.04,0.131,0.563,0.106,0.287,-5.189e-5,0,0.025,1.772,1.747,-1.345e-5,1000.037,0.001,339.945,0.294,6.4,32.17
2.011,0.424,2797.231,610.942,0.281,0.003,62.387,45.098,125.488,0.563,0.391,0.04,0.131,0.563,0.106,0.287,3.209e-4,0,0.025,1.772,1.747,-3.026e-6,1000.003,0.001,339.944,0.294,6.4,32.17
2.014,0.423,2797.028,610.74,0.281,0.003,62.387,45.095,125.363,0.563,0.391,0.04,0.131,0.563,0.106,0.287,9.984e-5,0,0.025,1.772,1.747,3.965e-8,999.969,0.001,339.943,0.294,6.4,32.17
2.017,0.421,2796.826,610.537,0.281,0.003,62.389,45.093,125.239,0.563,0.391,0.04,0.131,0.563,0.106,0.285,1.41e-4,0,0.025,1.772,1.747,4.565e-6,999.935,0.001,339.942,0.294,6.4,32.17
2.02,0.416,2796.623,610.334,0.281,0.003,62.39,45.091,125.114,0.563,0.391,0.04,0.131,0.563,0.105,0.283,-1.839e-4,0,0.025,1.772,1.747,1.647e-5,999.9,0.001,339.941,0.295,6.4,32.17
2.023,0.41,2796.419,610.13,0.281,0.003,62.393,45.088,124.989,0.563,0.391,0.04,0.131,0.563,0.103,0.278,1.4e-4,0,0.025,1.772,1.747,3.541e-5,999.866,0.001,339.939,0.295,6.4,32.17
2.026,0.401,2796.215,609.927,0.281,0.003,62.397,45.086,124.864,0.563,0.391,0.04,0.131,0.564,0.101,0.273,-2.755e-4,0,0.025,1.772,1.747,6.082e-5,999.832,0.001,339.938,0.295,6.4,32.17
2.029,0.391,2796.011,609.722,0.281,0.003,62.401,45.083,124.738,0.563,0.391,0.041,0.131,0.564,0.098,0.266,3.276e-4,0,0.025,1.772,1.748,9.194e-5,999.797,0.001,339.937,0.295,6.4,32.17
2.032,0.379,2795.806,609.518,0.281,0.003,62.406,45.081,124.612,0.563,0.391,0.041,0.131,0.564,0.095,0.258,1.758e-5,0,0.025,1.772,1.748,1.277e-4,999.763,0.001,339.936,0.296,6.4,32.17
2.035,0.366,2795.602,609.313,0.281,0.003,62.411,45.079,124.486,0.563,0.391,0.041,0.131,0.564,0.092,0.248,2.223e-4,0,0.024,1.772,1.748,1.67e-4,999.728,0.001,339.935,0.296,6.4,32.17
2.038,0.351,2795.396,609.108,0.281,0.003,62.417,45.076,124.36,0.563,0.391,0.041,0.131,0.564,0.088,0.238,1.818e-4,0,0.024,1.772,1.748,2.083e-4,999.693,0.001,339.934,0.296,6.4,32.17
2.041,0.334,2795.191,608.902,0.281,0.003,62.424,45.074,124.234,0.564,0.391,0.041,0.131,0.564,0.084,0.227,-4.248e-4,0,0.024,1.772,1.748,2.498e-4,999.659,0.001,339.932,0.297,6.4,32.17
2.044,0.316,2794.985,608.696,0.28,0.003,62.431,45.071,124.107,0.564,0.391,0.041,0.131,0.564,0.079,0.215,3.403e-4,0,0.024,1.772,1.748,2.896e-4,999.624,0.001,339.931,0.297,6.4,32.17
2.046,0.297,2794.778,608.49,0.28,0.003,62.439,45.069,123.98,0.564,0.391,0.041,0.131,0.564,0.074,0.201,-4.371e-5,0,0.024,1.772,1.748,3.253e-4,999.589,0.001,339.93,0.297,6.4,32.17
2.049,0.277,2794.572,608.283,0.28,0.003,62.447,45.066,123.853,0.564,0.391,0.041,0.131,0.564,0.069,0.188,-2.917e-4,0,0.024,1.772,1.748,3.54e-4,999.554,0.001,339.929,0.297,6.4,32.17
2.052,0.258,2794.364,608.076,0.28,0.003,62.455,45.064,123.726,0.564,0.391,0.041,0.132,0.564,0.064,0.174,-2.957e-4,0,0.024,1.773,1.749,3.726e-4,999.518,0.001,339.928,0.298,6.4,32.17
2.055,0.238,2794.157,607.868,0.28,0.003,62.463,45.061,123.598,0.564,0.391,0.041,0.132,0.564,0.06,0.161,-3.377e-4,0,0.024,1.773,1.749,3.8e-4,999.483,0.001,339.927,0.298,6.4,32.17
2.058,0.218,2793.949,607.66,0.28,0.003,62.471,45.059,123.471,0.564,0.391,0.041,0.132,0.564,0.055,0.148,-2.602e-4,0,0.024,1.773,1.749,3.727e-4,999.448,0.001,339.925,0.298,6.4,32.17
2.061,0.199,2793.74,607.452,0.28,0.003,62.478,45.056,123.343,0.564,0.391,0.041,0.132,0.564,0.05,0.135,-7.777e-5,0,0.024,1.773,1.749,3.473e-4,999.412,0.001,339.924,0.298,6.4,32.17
2.064,0.181,2793.532,607.243,0.28,0.003,62.486,45.054,123.214,0.564,0.391,0.041,0.132,0.564,0.045,0.122,-2.58e-4,0,0.024,1.773,1.749,3.004e-4,999.377,0.001,339.923,0.299,6.4,32.17
2.067,0.164,2793.322,607.034,0.28,0.003,62.493,45.051,123.086,0.564,0.391,0.041,0.132,0.564,0.041,0.111,3.471e-4,0,0.023,1.773,1.749,2.313e-4,999.341,0.001,339.922,0.299,6.4,32.17
2.07,0.15,2793.112,606.824,0.28,0.003,62.498,45.049,122.957,0.564,0.391,0.041,0.132,0.564,0.037,0.102,1.881e-4,0,0.023,1.773,1.749,1.458e-4,999.305,0.001,339.921,0.299,6.4,32.17
2.073,0.14,2792.902,606.614,0.28,0.003,62.503,45.047,122.827,0.564,0.391,0.041,0.132,0.564,0.035,0.095,-1.561e-4,0,0.023,1.773,1.75,6.141e-5,999.269,0.001,339.919,0.299,6.4,32.17
