# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
0.892,1.704,2890.446,704.222,0.291,0.003,61.803,46.165,180.317,0.54,0.394,0.023,0.123,0.545,0.439,1.072,-2.381e-4,0,0.106,1.053,0.947,0.001,1010.33,0.001,340.291,0.159,6.4,32.17
0.894,1.689,2890.204,703.981,0.291,0.003,61.809,46.162,180.181,0.54,0.394,0.023,0.123,0.545,0.435,1.062,-1.309e-4,0,0.106,1.053,0.948,0.001,1010.314,0.001,340.29,0.159,6.4,32.17
0.897,1.675,2889.962,703.739,0.291,0.003,61.815,46.16,180.045,0.54,0.394,0.023,0.123,0.545,0.431,1.053,-1.401e-4,0,0.105,1.053,0.949,0.001,1010.298,0.001,340.29,0.159,6.4,32.17
0.899,1.659,2889.72,703.497,0.291,0.003,61.821,46.157,179.909,0.54,0.394,0.023,0.123,0.544,0.427,1.044,-6.229e-7,0,0.104,1.053,0.949,0.001,1010.283,0.001,340.289,0.16,6.4,32.17
0.902,1.635,2889.479,703.255,0.291,0.003,61.83,46.154,179.773,0.54,0.394,0.023,0.123,0.544,0.421,1.029,1.313e-4,0,0.103,1.053,0.95,0.001,1010.267,0.001,340.289,0.16,6.4,32.17
0.904,1.608,2889.237,703.014,0.291,0.003,61.84,46.152,179.637,0.54,0.394,0.023,0.123,0.544,0.413,1.012,3.105e-4,0,0.103,1.053,0.951,0.002,1010.251,0.001,340.288,0.16,6.4,32.17
0.907,1.581,2888.995,702.772,0.291,0.003,61.851,46.149,179.501,0.54,0.394,0.023,0.123,0.544,0.406,0.995,-3.732e-4,0,0.102,1.053,0.952,0.002,1010.235,0.001,340.288,0.161,6.4,32.17
0.909,1.553,2888.753,702.53,0.291,0.003,61.862,46.146,179.365,0.54,0.394,0.023,0.123,0.544,0.399,0.978,6.984e-5,0,0.101,1.054,0.952,0.002,1010.219,0.001,340.287,0.161,6.4,32.17
0.912,1.525,2888.512,702.288,0.291,0.003,61.873,46.144,179.229,0.54,0.394,0.023,0.123,0.544,0.391,0.96,-4.693e-4,0,0.101,1.054,0.953,0.002,1010.203,0.001,340.287,0.162,6.4,32.17
0.914,1.497,2888.27,702.047,0.291,0.003,61.884,46.141,179.093,0.54,0.394,0.023,0.123,0.544,0.384,0.942,2.898e-4,0,0.1,1.054,0.954,0.002,1010.187,0.001,340.286,0.162,6.4,32.17
0.917,1.468,2888.028,701.805,0.291,0.003,61.895,46.138,178.957,0.54,0.394,0.023,0.123,0.544,0.376,0.924,-4.125e-4,0,0.099,1.054,0.954,0.002,1010.17,0.001,340.285,0.162,6.4,32.17
0.919,1.438,2887.786,701.563,0.291,0.003,61.907,46.136,178.821,0.54,0.394,0.023,0.123,0.544,0.368,0.906,1.253e-4,0,0.099,1.054,0.955,0.002,1010.154,0.001,340.285,0.163,6.4,32.17
0.922,1.409,2887.545,701.321,0.291,0.003,61.918,46.133,178.684,0.541,0.394,0.023,0.123,0.544,0.361,0.887,-4.044e-4,0,0.098,1.054,0.956,0.002,1010.138,0.001,340.284,0.163,6.4,32.17
0.924,1.379,2887.303,701.079,0.291,0.003,61.93,46.13,178.548,0.541,0.394,0.023,0.123,0.544,0.353,0.868,-4.122e-4,0,0.097,1.054,0.956,0.002,1010.122,0.001,340.284,0.163,6.4,32.17
0.927,1.349,2887.061,700.838,0.291,0.003,61.942,46.128,178.412,0.541,0.394,0.023,0.123,0.544,0.345,0.85,4.671e-4,0,0.097,1.054,0.957,0.002,1010.105,0.001,340.283,0.164,6.4,32.17
0.929,1.319,2886.819,700.596,0.291,0.003,61.954,46.125,178.276,0.541,0.394,0.023,0.124,0.543,0.337,0.831,7.596e-5,0,0.096,1.054,0.958,0.002,1010.089,0.001,340.283,0.164,6.4,32.17
0.932,1.288,2886.577,700.354,0.291,0.003,61.966,46.122,178.14,0.541,0.394,0.023,0.124,0.543,0.329,0.812,3.537e-4,0,0.095,1.054,0.958,0.002,1010.073,0.001,340.282,0.165,6.4,32.17
0.934,1.257,2886.336,700.112,0.291,0.003,61.979,46.12,178.004,0.541,0.394,0.023,0.124,0.543,0.321,0.792,2.228e-4,0,0.095,1.054,0.959,0.002,1010.056,0.001,340.282,0.165,6.4,32.17
0.937,1.227,2886.094,699.871,0.291,0.003,61.991,46.117,177.868,0.541,0.394,0.023,0.124,0.543,0.313,0.773,3.4e-4,0,0.094,1.054,0.96,0.003,1010.04,0.001,340.281,0.165,6.4,32.17
0.939,1.196,2885.852,699.629,0.291,0.003,62.003,46.114,177.732,0.541,0.394,0.024,0.124,0.543,0.305,0.754,-4.411e-4,0,0.093,1.054,0.96,0.003,1010.023,0.001,340.281,0.166,6.4,32.17
0.942,1.165,2885.61,699.387,0.291,0.003,62.016,46.111,177.596,0.541,0.394,0.024,0.124,0.543,0.297,0.734,2.022e-4,0,0.093,1.054,0.961,0.003,1010.007,0.001,340.28,0.166,6.4,32.17
0.944,1.134,2885.369,699.145,0.291,0.003,62.028,46.109,177.46,0.541,0.394,0.024,0.124,0.543,0.289,0.716,4.918e-4,0,0.092,1.054,0.962,0.003,1009.99,0.001,340.279,0.166,6.4,32.17
0.947,1.104,2885.127,698.904,0.291,0.003,62.041,46.106,177.324,0.541,0.394,0.024,0.124,0.543,0.281,0.696,-2.668e-4,0,0.092,1.054,0.962,0.003,1009.974,0.001,340.279,0.167,6.4,32.17
0.949,1.073,2884.885,698.662,0.29,0.003,62.053,46.103,177.188,0.541,0.394,0.024,0.124,0.543,0.273,0.677,1.029e-4,0,0.091,1.054,0.963,0.003,1009.957,0.001,340.278,0.167,6.4,32.17
0.952,1.044,2884.643,698.42,0.29,0.003,62.065,46.101,177.052,0.541,0.394,0.024,0.124,0.543,0.265,0.658,1.354e-4,0,0.09,1.054,0.964,0.003,1009.94,0.001,340.278,0.168,6.4,32.17
0.954,1.016,2884.402,698.178,0.29,0.003,62.076,46.098,176.915,0.541,0.394,0.024,0.124,0.543,0.258,0.641,2.594e-4,0,0.09,1.054,0.964,0.002,1009.924,0.001,340.277,0.168,6.4,32.17
0.957,0.988,2884.16,697.936,0.29,0.003,62.088,46.095,176.779,0.541,0.394,0.024,0.124,0.543,0.25,0.623,-2.188e-5,0,0.089,1.054,0.965,0.002,1009.907,0.001,340.277,0.168,6.4,32.17
0.96,0.96,2883.918,697.694,0.29,0.003,62.099,46.093,176.643,0.541,0.394,0.024,0.124,0.543,0.243,0.606,-4.562e-4,0,0.089,1.054,0.965,0.002,1009.89,0.001,340.276,0.169,6.4,32.17
0.962,0.932,2883.675,697.452,0.29,0.003,62.11,46.09,176.507,0.541,0.394,0.024,0.124,0.543,0.236,0.589,2.226e-4,0,0.088,1.054,0.966,0.002,1009.873,0.001,340.275,0.169,6.4,32.17
0.965,0.905,2883.432,697.209,0.29,0.003,62.121,46.087,176.37,0.541,0.394,0.024,0.124,0.543,0.229,0.571,4.987e-4,0,0.087,1.054,0.966,0.002,1009.856,0.001,340.275,0.169,6.4,32.17
0.967,0.879,2883.188,696.965,0.29,0.003,62.132,46.084,176.233,0.541,0.394,0.024,0.124,0.543,0.222,0.555,-1.866e-4,0,0.087,1.054,0.967,0.002,1009.839,0.001,340.274,0.17,6.4,32.17
0.97,0.853,2882.944,696.721,0.29,0.003,62.142,46.082,176.095,0.541,0.394,0.024,0.124,0.543,0.216,0.539,-3.108e-4,0,0.086,1.054,0.968,0.002,1009.822,0.001,340.274,0.17,6.4,32.17
0.972,0.828,2882.699,696.476,0.29,0.003,62.152,46.079,175.958,0.541,0.394,0.024,0.124,0.543,0.209,0.524,3.352e-4,0,0.086,1.054,0.968,0.002,1009.805,0.001,340.273,0.17,6.4,32.17
0.975,0.804,2882.454,696.231,0.29,0.003,62.162,46.076,175.82,0.541,0.394,0.024,0.124,0.543,0.203,0.509,8.081e-5,0,0.085,1.054,0.969,0.002,1009.788,0.001,340.273,0.171,6.4,32.17
0.977,0.781,2882.209,695.985,0.29,0.003,62.171,46.074,175.681,0.542,0.394,0.024,0.124,0.543,0.197,0.494,2.375e-4,0,0.085,1.054,0.969,0.001,1009.771,0.001,340.272,0.171,6.4,32.17
0.98,0.759,2881.963,695.739,0.29,0.003,62.179,46.071,175.543,0.542,0.394,0.024,0.124,0.543,0.191,0.481,2.339e-4,0,0.084,1.054,0.97,0.001,1009.753,0.001,340.271,0.172,6.4,32.17
0.982,0.738,2881.716,695.493,0.29,0.003,62.187,46.068,175.404,0.542,0.394,0.024,0.124,0.543,0.186,0.467,1.242e-4,0,0.084,1.054,0.97,0.001,1009.736,0.001,340.271,0.172,6.4,32.17
0.985,0.719,2881.469,695.246,0.29,0.003,62.194,46.065,175.265,0.542,0.394,0.024,0.124,0.543,0.181,0.455,-1.848e-4,0,0.083,1.054,0.971,9.104e-4,1009.718,0.001,340.27,0.172,6.4,32.17
0.987,0.701,2881.221,694.998,0.29,0.003,62.2,46.063,175.126,0.542,0.394,0.024,0.124,0.543,0.177,0.444,-3.889e-4,0,0.083,1.054,0.972,7.266e-4,1009.701,0.001,340.27,0.173,6.4,32.17
0.99,0.685,2880.973,694.75,0.29,0.003,62.206,46.06,174.986,0.542,0.394,0.024,0.124,0.543,0.172,0.435,-7.547e-5,0,0.082,1.054,0.972,5.508e-4,1009.683,0.001,340.269,0.173,6.4,32.17
0.993,0.671,2880.725,694.501,0.29,0.003,62.21,46.057,174.846,0.542,0.394,0.024,0.124,0.543,0.169,0.425,2.483e-4,0,0.082,1.054,0.973,3.892e-4,1009.665,0.001,340.269,0.173,6.4,32.17
0.995,0.658,2880.476,694.252,0.29,0.003,62.214,46.054,174.706,0.542,0.394,0.024,0.124,0.543,0.166,0.418,-2.606e-4,0,0.081,1.054,0.973,2.482e-4,1009.648,0.001,340.268,0.174,6.4,32.17
0.998,0.648,2880.226,694.003,0.29,0.003,62.217,46.051,174.565,0.542,0.394,0.024,0.124,0.543,0.163,0.411,1.006e-5,0,0.08,1.054,0.974,1.342e-4,1009.63,0.001,340.267,0.174,6.4,32.17
1,0.64,2879.976,693.753,0.29,0.003,62.219,46.049,174.425,0.542,0.394,0.024,0.124,0.543,0.161,0.407,-2.526e-5,0,0.08,1.054,0.974,5.322e-5,1009.612,0.001,340.267,0.175,6.4,32.17
1.003,0.634,2879.725,693.502,0.29,0.003,62.22,46.046,174.284,0.542,0.394,0.024,0.124,0.543,0.159,0.403,-1.492e-4,0,0.079,1.054,0.975,1.064e-5,1009.594,0.001,340.266,0.175,6.4,32.17
1.005,0.63,2879.474,693.251,0.29,0.003,62.22,46.043,174.142,0.542,0.394,0.024,0.124,0.543,0.158,0.4,-3.404e-4,0,0.079,1.054,0.975,-6.802e-7,1009.576,0.001,340.265,0.175,6.4,32.17
1.008,0.628,2879.223,692.999,0.29,0.003,62.219,46.04,174.001,0.542,0.394,0.024,0.124,0.543,0.158,0.399,-1.728e-4,0,0.078,1.054,0.976,-2.417e-5,1009.557,0.001,340.265,0.176,6.4,32.17
1.011,0.627,2878.971,692.747,0.29,0.003,62.218,46.037,173.859,0.542,0.394,0.024,0.124,0.543,0.158,0.399,-2.696e-4,0,0.078,1.054,0.976,-8.038e-5,1009.539,0.001,340.264,0.176,6.4,32.17
1.013,0.629,2878.718,692.495,0.29,0.003,62.217,46.035,173.717,0.542,0.394,0.025,0.124,0.543,0.158,0.4,2.873e-4,0,0.078,1.054,0.977,-1.67e-4,1009.521,0.001,340.264,0.177,6.4,32.17
1.016,0.633,2878.465,692.242,0.29,0.003,62.214,46.032,173.574,0.542,0.394,0.025,0.124,0.543,0.159,0.402,-5.995e-5,0,0.077,1.054,0.977,-2.805e-4,1009.502,0.001,340.263,0.177,6.4,32.17
1.019,0.638,2878.212,691.988,0.29,0.003,62.211,46.029,173.432,0.542,0.394,0.025,0.124,0.543,0.16,0.406,-3.745e-4,0,0.077,1.054,0.978,-4.161e-4,1009.484,0.001,340.262,0.177,6.4,32.17
1.021,0.645,2877.958,691.734,0.29,0.003,62.208,46.026,173.289,0.542,0.394,0.025,0.124,0.543,0.162,0.41,-4.157e-4,0,0.076,1.054,0.978,-5.684e-4,1009.465,0.001,340.262,0.178,6.4,32.17
1.024,0.654,2877.703,691.48,0.29,0.003,62.204,46.023,173.146,0.542,0.394,0.025,0.124,0.543,0.164,0.417,1.038e-4,0,0.076,1.054,0.979,-7.318e-4,1009.447,0.001,340.261,0.178,6.4,32.17
1.026,0.664,2877.448,691.225,0.29,0.003,62.2,46.02,173.002,0.542,0.394,0.025,0.124,0.543,0.167,0.423,-4.565e-4,0,0.075,1.054,0.979,-9.006e-4,1009.428,0.001,340.261,0.178,6.4,32.17
1.029,0.676,2877.193,690.97,0.29,0.003,62.195,46.018,172.858,0.542,0.394,0.025,0.124,0.543,0.17,0.431,2.403e-4,0,0.075,1.054,0.98,-0.001,1009.409,0.001,340.26,0.179,6.4,32.17
1.032,0.689,2876.937,690.714,0.29,0.003,62.19,46.015,172.714,0.543,0.394,0.025,0.124,0.543,0.173,0.44,1.416e-4,0,0.074,1.054,0.98,-0.001,1009.39,0.001,340.259,0.179,6.4,32.17
1.034,0.703,2876.681,690.457,0.29,0.003,62.185,46.012,172.57,0.543,0.394,0.025,0.124,0.543,0.177,0.449,2.634e-4,0,0.074,1.054,0.981,-0.001,1009.371,0.001,340.259,0.18,6.4,32.17
1.037,0.718,2876.424,690.2,0.29,0.003,62.18,46.009,172.425,0.543,0.394,0.025,0.124,0.543,0.181,0.458,3.212e-4,0,0.073,1.055,0.981,-0.002,1009.352,0.001,340.258,0.18,6.4,32.17
1.04,0.734,2876.166,689.943,0.29,0.003,62.174,46.006,172.281,0.543,0.394,0.025,0.124,0.544,0.185,0.469,1.322e-4,0,0.073,1.055,0.982,-0.002,1009.333,0.001,340.257,0.18,6.4,32.17
1.042,0.751,2875.909,689.685,0.29,0.003,62.168,46.003,172.135,0.543,0.394,0.025,0.124,0.544,0.189,0.48,-3.653e-4,0,0.072,1.055,0.982,-0.002,1009.314,0.001,340.257,0.181,6.4,32.17
1.045,0.768,2875.65,689.427,0.289,0.003,62.162,46,171.99,0.543,0.394,0.025,0.124,0.544,0.194,0.491,-3.758e-4,0,0.072,1.055,0.983,-0.002,1009.295,0.001,340.256,0.181,6.4,32.17
1.048,0.786,2875.391,689.168,0.289,0.003,62.156,45.997,171.844,0.543,0.394,0.025,0.124,0.544,0.198,0.503,-4.473e-4,0,0.072,1.055,0.983,-0.002,1009.276,0.001,340.255,0.181,6.4,32.17
1.05,0.806,2875.132,688.909,0.289,0.003,62.15,45.994,171.698,0.543,0.394,0.025,0.124,0.544,0.203,0.516,-1.115e-5,0,0.071,1.055,0.984,-0.002,1009.256,0.001,340.255,0.182,6.4,32.17
1.053,0.83,2874.872,688.649,0.289,0.003,62.142,45.992,171.552,0.543,0.394,0.025,0.124,0.544,0.21,0.531,-4.121e-4,0,0.071,1.055,0.984,-0.002,1009.237,0.001,340.254,0.182,6.4,32.17
1.056,0.856,2874.612,688.388,0.289,0.003,62.133,45.989,171.406,0.543,0.394,0.025,0.124,0.544,0.216,0.548,-3.328e-4,0,0.07,1.055,0.984,-0.002,1009.217,0.001,340.253,0.183,6.4,32.17
1.058,0.881,2874.351,688.128,0.289,0.003,62.125,45.986,171.259,0.543,0.394,0.025,0.124,0.544,0.223,0.565,-2.639e-4,0,0.07,1.055,0.985,-0.002,1009.197,0.001,340.253,0.183,6.4,32.17
1.061,0.907,2874.089,687.866,0.289,0.003,62.116,45.983,171.112,0.543,0.394,0.025,0.124,0.544,0.23,0.581,-4.215e-4,0,0.069,1.055,0.985,-0.002,1009.178,0.001,340.252,0.183,6.4,32.17
1.064,0.933,2873.828,687.604,0.289,0.003,62.107,45.98,170.964,0.543,0.394,0.025,0.124,0.545,0.236,0.598,-2.668e-4,0,0.069,1.055,0.986,-0.002,1009.158,0.001,340.251,0.184,6.4,32.17
1.067,0.959,2873.565,687.342,0.289,0.003,62.099,45.977,170.816,0.543,0.394,0.025,0.124,0.545,0.243,0.614,4.731e-4,0,0.068,1.055,0.986,-0.002,1009.138,0.001,340.251,0.184,6.4,32.17
1.069,0.984,2873.302,687.079,0.289,0.003,62.09,45.974,170.668,0.543,0.394,0.025,0.124,0.545,0.25,0.631,-3.717e-4,0,0.068,1.055,0.987,-0.002,1009.118,0.001,340.25,0.185,6.4,32.17
1.072,1.01,2873.038,686.815,0.289,0.003,62.082,45.971,170.52,0.543,0.393,0.025,0.124,0.545,0.256,0.646,-1.483e-4,0,0.068,1.055,0.987,-0.002,1009.098,0.001,340.249,0.185,6.4,32.17
1.075,1.035,2872.774,686.551,0.289,0.003,62.073,45.968,170.371,0.543,0.393,0.025,0.124,0.545,0.263,0.663,1.745e-4,0,0.067,1.055,0.988,-0.002,1009.078,0.001,340.249,0.185,6.4,32.17
1.077,1.059,2872.51,686.286,0.289,0.003,62.065,45.965,170.222,0.543,0.393,0.025,0.124,0.545,0.269,0.679,-4.943e-5,0,0.067,1.055,0.988,-0.002,1009.058,0.001,340.248,0.186,6.4,32.17
1.08,1.083,2872.244,686.021,0.289,0.003,62.057,45.962,170.073,0.543,0.393,0.025,0.125,0.545,0.275,0.695,-4.655e-4,0,0.066,1.055,0.988,-0.002,1009.037,0.001,340.247,0.186,6.4,32.17
1.083,1.107,2871.979,685.755,0.289,0.003,62.049,45.959,169.924,0.543,0.393,0.025,0.125,0.545,0.282,0.709,2.942e-4,0,0.066,1.055,0.989,-0.002,1009.017,0.001,340.247,0.186,6.4,32.17
1.086,1.13,2871.713,685.489,0.289,0.003,62.041,45.956,169.774,0.544,0.393,0.026,0.125,0.546,0.288,0.724,-1.965e-4,0,0.066,1.055,0.989,-0.002,1008.997,0.001,340.246,0.187,6.4,32.17
1.088,1.152,2871.446,685.222,0.289,0.003,62.034,45.953,169.624,0.544,0.393,0.026,0.125,0.546,0.293,0.738,3.133e-4,0,0.065,1.055,0.99,-0.002,1008.976,0.001,340.245,0.187,6.4,32.17
1.091,1.174,2871.178,684.955,0.289,0.003,62.027,45.95,169.473,0.544,0.393,0.026,0.125,0.546,0.299,0.752,-1.514e-4,0,0.065,1.055,0.99,-0.001,1008.955,0.001,340.245,0.188,6.4,32.17
1.094,1.195,2870.911,684.687,0.289,0.003,62.02,45.947,169.322,0.544,0.393,0.026,0.125,0.546,0.305,0.766,-4.704e-4,0,0.064,1.055,0.991,-0.001,1008.935,0.001,340.244,0.188,6.4,32.17
1.097,1.215,2870.642,684.419,0.289,0.003,62.013,45.944,169.171,0.544,0.393,0.026,0.125,0.546,0.31,0.779,-3.605e-5,0,0.064,1.055,0.991,-0.001,1008.914,0.001,340.243,0.188,6.4,32.17
1.1,1.234,2870.373,684.15,0.289,0.003,62.006,45.941,169.02,0.544,0.393,0.026,0.125,0.546,0.315,0.791,-1.924e-4,0,0.064,1.055,0.991,-0.001,1008.893,0.001,340.243,0.189,6.4,32.17
1.102,1.248,2870.104,683.88,0.289,0.003,62.002,45.938,168.868,0.544,0.393,0.026,0.125,0.546,0.318,0.8,-1.569e-4,0,0.063,1.055,0.992,-0.001,1008.872,0.001,340.242,0.189,6.4,32.17
1.105,1.26,2869.834,683.611,0.289,0.003,61.998,45.935,168.716,0.544,0.393,0.026,0.125,0.546,0.322,0.809,1.717e-4,0,0.063,1.055,0.992,-9.596e-4,1008.851,0.001,340.241,0.19,6.4,32.17
1.108,1.272,2869.563,683.34,0.289,0.003,61.994,45.932,168.564,0.544,0.393,0.026,0.125,0.547,0.325,0.816,3.672e-4,0,0.062,1.055,0.993,-8.617e-4,1008.83,0.001,340.24,0.19,6.4,32.17
1.111,1.282,2869.292,683.069,0.289,0.003,61.99,45.929,168.412,0.544,0.393,0.026,0.125,0.547,0.327,0.822,-3.097e-4,0,0.062,1.055,0.993,-7.668e-4,1008.809,0.001,340.24,0.19,6.4,32.17
1.114,1.291,2869.021,682.798,0.289,0.003,61.987,45.926,168.259,0.544,0.393,0.026,0.125,0.547,0.33,0.828,-2.905e-4,0,0.062,1.055,0.993,-6.755e-4,1008.787,0.001,340.239,0.191,6.4,32.17
1.116,1.3,2868.749,682.526,0.289,0.003,61.985,45.923,168.106,0.544,0.393,0.026,0.125,0.547,0.332,0.834,-7.317e-5,0,0.061,1.055,0.994,-5.883e-4,1008.766,0.001,340.238,0.191,6.4,32.17
1.119,1.307,2868.476,682.253,0.289,0.003,61.982,45.92,167.952,0.544,0.393,0.026,0.125,0.547,0.334,0.839,2.57e-4,0,0.061,1.055,0.994,-5.057e-4,1008.745,0.001,340.238,0.191,6.4,32.17
1.122,1.313,2868.203,681.98,0.289,0.003,61.98,45.917,167.799,0.544,0.393,0.026,0.125,0.547,0.336,0.843,4.559e-4,0,0.061,1.055,0.995,-4.282e-4,1008.723,0.001,340.237,0.192,6.4,32.17
1.125,1.319,2867.93,681.706,0.289,0.003,61.978,45.914,167.645,0.544,0.393,0.026,0.125,0.547,0.337,0.846,-1.523e-4,0,0.06,1.055,0.995,-3.562e-4,1008.701,0.001,340.236,0.192,6.4,32.17
1.128,1.323,2867.656,681.432,0.289,0.003,61.977,45.911,167.49,0.544,0.393,0.026,0.125,0.547,0.338,0.849,-5.303e-5,0,0.06,1.055,0.995,-2.9e-4,1008.68,0.001,340.235,0.193,6.4,32.17
1.13,1.326,2867.381,681.158,0.289,0.003,61.976,45.907,167.336,0.544,0.393,0.026,0.125,0.547,0.339,0.851,-1.754e-4,0,0.06,1.055,0.996,-2.3e-4,1008.658,0.001,340.235,0.193,6.4,32.17
1.133,1.327,2867.106,680.883,0.289,0.003,61.976,45.904,167.181,0.544,0.393,0.026,0.125,0.547,0.339,0.853,3.141e-4,0,0.059,1.055,0.996,-1.765e-4,1008.636,0.001,340.234,0.193,6.4,32.17
1.136,1.328,2866.831,680.607,0.289,0.003,61.975,45.901,167.026,0.544,0.393,0.026,0.125,0.547,0.34,0.853,4.065e-4,0,0.059,1.055,0.996,-1.298e-4,1008.614,0.001,340.233,0.194,6.4,32.17
1.139,1.328,2866.554,680.331,0.288,0.003,61.976,45.898,166.871,0.544,0.393,0.026,0.125,0.547,0.34,0.853,4.318e-4,0,0.058,1.055,0.997,-8.995e-5,1008.592,0.001,340.232,0.194,6.4,32.17
1.142,1.326,2866.278,680.054,0.288,0.003,61.976,45.895,166.715,0.545,0.393,0.026,0.125,0.547,0.339,0.852,-1.26e-4,0,0.058,1.055,0.997,-5.729e-5,1008.57,0.001,340.232,0.195,6.4,32.17
1.145,1.323,2866.001,679.777,0.288,0.003,61.977,45.892,166.559,0.545,0.393,0.026,0.125,0.547,0.338,0.85,-8.235e-5,0,0.058,1.055,0.998,-3.189e-5,1008.548,0.001,340.231,0.195,6.4,32.17
1.148,1.319,2865.723,679.5,0.288,0.003,61.979,45.889,166.403,0.545,0.393,0.026,0.125,0.547,0.337,0.848,7.355e-5,0,0.057,1.055,0.998,-1.385e-5,1008.525,0.001,340.23,0.195,6.4,32.17
1.151,1.313,2865.445,679.221,0.288,0.003,61.981,45.886,166.246,0.545,0.393,0.026,0.125,0.547,0.336,0.844,4.813e-4,0,0.057,1.055,0.998,-3.287e-6,1008.503,0.001,340.229,0.196,6.4,32.17
1.153,1.302,2865.166,678.943,0.288,0.003,61.985,45.882,166.089,0.545,0.393,0.026,0.125,0.547,0.333,0.837,-2.635e-4,0,0.057,1.055,0.999,0,1008.48,0.001,340.229,0.196,6.4,32.17
1.156,1.29,2864.887,678.664,0.288,0.003,61.989,45.879,165.932,0.545,0.393,0.026,0.125,0.547,0.33,0.83,3.397e-4,0,0.056,1.055,0.999,3.307e-6,1008.458,0.001,340.228,0.197,6.4,32.17
1.159,1.277,2864.607,678.384,0.288,0.003,61.994,45.876,165.775,0.545,0.393,0.027,0.125,0.547,0.326,0.821,1.154e-4,0,0.056,1.056,0.999,1.306e-5,1008.435,0.001,340.227,0.197,6.4,32.17
1.162,1.263,2864.327,678.104,0.288,0.003,61.999,45.873,165.617,0.545,0.393,0.027,0.125,0.547,0.322,0.812,1.986e-4,0,0.056,1.056,1,2.908e-5,1008.412,0.001,340.226,0.197,6.4,32.17
1.165,1.248,2864.046,677.823,0.288,0.003,62.005,45.87,165.459,0.545,0.393,0.027,0.125,0.547,0.318,0.803,4.362e-4,0,0.055,1.056,1,5.118e-5,1008.39,0.001,340.226,0.198,6.4,32.17
1.168,1.232,2863.765,677.542,0.288,0.003,62.01,45.867,165.301,0.545,0.393,0.027,0.125,0.547,0.314,0.793,3.012e-4,0,0.055,1.056,1,7.91e-5,1008.367,0.001,340.225,0.198,6.4,32.17
1.171,1.214,2863.484,677.26,0.288,0.003,62.016,45.863,165.142,0.545,0.393,0.027,0.125,0.547,0.31,0.782,-3.326e-4,0,0.055,1.056,1.001,1.126e-4,1008.344,0.001,340.224,0.199,6.4,32.17
1.174,1.197,2863.202,676.978,0.288,0.003,62.023,45.86,164.984,0.545,0.393,0.027,0.125,0.547,0.305,0.77,4.221e-5,0,0.055,1.056,1.001,1.514e-4,1008.321,0.001,340.223,0.199,6.4,32.17
1.177,1.178,2862.919,676.696,0.288,0.003,62.03,45.857,164.825,0.545,0.393,0.027,0.125,0.547,0.3,0.758,1.049e-4,0,0.054,1.056,1.001,1.951e-4,1008.297,0.001,340.223,0.199,6.4,32.17
1.18,1.158,2862.636,676.413,0.288,0.003,62.037,45.854,164.665,0.545,0.393,0.027,0.125,0.547,0.295,0.746,-3.511e-4,0,0.054,1.056,1.002,2.435e-4,1008.274,0.001,340.222,0.2,6.4,32.17
1.182,1.137,2862.352,676.129,0.288,0.003,62.044,45.851,164.506,0.545,0.393,0.027,0.125,0.547,0.29,0.732,2.74e-4,0,0.054,1.056,1.002,2.962e-4,1008.251,0.001,340.221,0.2,6.4,32.17
1.186,1.111,2862.014,675.79,0.288,0.003,62.054,45.847,164.315,0.545,0.393,0.027,0.125,0.547,0.283,0.716,4.285e-4,0,0.053,1.056,1.002,3.64e-4,1008.223,0.001,340.22,0.201,6.4,32.17
1.189,1.089,2861.765,675.542,0.288,0.003,62.062,45.844,164.168,0.545,0.393,0.027,0.125,0.547,0.277,0.701,-3.529e-4,0,0.053,1.056,1.003,4.247e-4,1008.199,0.001,340.219,0.201,6.4,32.17
1.192,1.065,2861.516,675.292,0.288,0.003,62.07,45.841,164.021,0.545,0.393,0.027,0.125,0.547,0.271,0.686,8.219e-5,0,0.053,1.056,1.003,4.884e-4,1008.176,0.001,340.218,0.201,6.4,32.17
1.195,1.041,2861.266,675.042,0.288,0.003,62.079,45.838,163.874,0.546,0.393,0.027,0.125,0.547,0.264,0.671,-3.216e-4,0,0.052,1.056,1.003,5.547e-4,1008.152,0.001,340.218,0.202,6.4,32.17
1.198,1.016,2861.015,674.792,0.288,0.003,62.088,45.836,163.726,0.546,0.393,0.027,0.125,0.547,0.258,0.654,-4.153e-4,0,0.052,1.056,1.004,6.231e-4,1008.128,0.001,340.217,0.202,6.4,32.17
1.201,0.991,2860.765,674.541,0.288,0.003,62.097,45.833,163.578,0.546,0.393,0.027,0.125,0.547,0.252,0.638,-3.452e-4,0,0.052,1.056,1.004,6.952e-4,1008.104,0.001,340.216,0.203,6.4,32.17
